index,carrier,year,month,name,value,groupid
180372,YV,2013,12,BOS,20,12_YV
172091,US,2013,6,BOS,24,6_US
177346,UA,2013,10,BOS,14,10_UA
177321,OO,2013,10,BOS,14,10_OO
172153,VX,2013,6,BOS,31,6_VX
177014,FL,2013,10,BOS,12,10_FL
166289,FL,2013,2,BOS,13,2_FL
172218,WN,2013,6,BOS,35,6_WN
172341,9E,2013,7,BOS,27,7_9E
176895,EV,2013,10,BOS,10,10_EV
176704,DL,2013,10,BOS,8,10_DL
172439,AA,2013,7,BOS,30,7_AA
172519,AS,2013,7,BOS,20,7_AS
176618,B6,2013,10,BOS,10,10_B6
176554,AS,2013,10,BOS,5,10_AS
168961,FL,2013,4,BOS,17,4_FL
172573,B6,2013,7,BOS,31,7_B6
176480,AA,2013,10,BOS,14,10_AA
166638,UA,2013,2,BOS,18,2_UA
166729,US,2013,2,BOS,14,2_US
176366,9E,2013,10,BOS,6,10_9E
176291,YV,2013,9,BOS,13,9_YV
169306,UA,2013,4,BOS,22,4_UA
166113,EV,2013,2,BOS,12,2_EV
165947,DL,2013,2,BOS,14,2_DL
177447,US,2013,10,BOS,10,10_US
165474,VX,2013,1,BOS,2,1_VX
178357,FL,2013,11,BOS,15,11_FL
169518,WN,2013,4,BOS,19,4_WN
165541,WN,2013,1,BOS,15,1_WN
178196,EV,2013,11,BOS,9,11_EV
171517,EV,2013,6,BOS,16,6_EV
178001,DL,2013,11,BOS,8,11_DL
169478,VX,2013,4,BOS,19,4_VX
165637,9E,2013,2,BOS,17,2_9E
177928,B6,2013,11,BOS,11,11_B6
176205,WN,2013,9,BOS,24,9_WN
165749,AA,2013,2,BOS,16,2_AA
171649,FL,2013,6,BOS,33,6_FL
177792,AA,2013,11,BOS,11,11_AA
165859,AS,2013,2,BOS,7,2_AS
177683,9E,2013,11,BOS,14,11_9E
169386,US,2013,4,BOS,16,4_US
165879,B6,2013,2,BOS,23,2_B6
177606,YV,2013,10,BOS,22,10_YV
171999,UA,2013,6,BOS,32,6_UA
177522,WN,2013,10,BOS,15,10_WN
177500,VX,2013,10,BOS,14,10_VX
177890,AS,2013,11,BOS,3,11_AS
171314,DL,2013,6,BOS,25,6_DL
172643,DL,2013,7,BOS,24,7_DL
166805,VX,2013,2,BOS,8,2_VX
174902,WN,2013,8,BOS,33,8_WN
173489,VX,2013,7,BOS,33,7_VX
174829,VX,2013,8,BOS,21,8_VX
167659,FL,2013,3,BOS,24,3_FL
168417,AA,2013,4,BOS,20,4_AA
174753,US,2013,8,BOS,17,8_US
173553,WN,2013,7,BOS,34,7_WN
174689,UA,2013,8,BOS,19,8_UA
168308,9E,2013,4,BOS,17,4_9E
174596,OO,2013,8,BOS,33,8_OO
173646,YV,2013,7,BOS,16,7_YV
173675,9E,2013,8,BOS,13,8_9E
173772,AA,2013,8,BOS,23,8_AA
174345,FL,2013,8,BOS,21,8_FL
167979,UA,2013,3,BOS,21,3_UA
174195,EV,2013,8,BOS,14,8_EV
173875,AS,2013,8,BOS,12,8_AS
173982,DL,2013,8,BOS,15,8_DL
168143,WN,2013,3,BOS,22,3_WN
168137,VX,2013,3,BOS,16,3_VX
168084,US,2013,3,BOS,20,3_US
174989,YV,2013,8,BOS,22,8_YV
175044,9E,2013,9,BOS,16,9_9E
167470,EV,2013,3,BOS,17,3_EV
173401,US,2013,7,BOS,26,7_US
166814,WN,2013,2,BOS,19,2_WN
176104,US,2013,9,BOS,11,9_US
172801,EV,2013,7,BOS,17,7_EV
168759,EV,2013,4,BOS,9,4_EV
176024,UA,2013,9,BOS,16,9_UA
175943,OO,2013,9,BOS,12,9_OO
166977,9E,2013,3,BOS,14,3_9E
168618,DL,2013,4,BOS,13,4_DL
167077,AA,2013,3,BOS,19,3_AA
175680,FL,2013,9,BOS,14,9_FL
176191,VX,2013,9,BOS,15,9_VX
173004,FL,2013,7,BOS,32,7_FL
167199,AS,2013,3,BOS,12,3_AS
175318,DL,2013,9,BOS,11,9_DL
167228,B6,2013,3,BOS,27,3_B6
168546,B6,2013,4,BOS,22,4_B6
168544,AS,2013,4,BOS,14,4_AS
167266,DL,2013,3,BOS,19,3_DL
