WN,6685.129915671704
AA,2818.795973645681
UA,2496.1296338412553
B6,1990.398683531234
FL,1987.2129403306974
DH,1655.6989079563182
MQ,1568.4326434986333
US,1492.111194239222
XE,1476.6173157823314
NK,1437.311320754717
