ORD,11266.574939759035
ATL,10137.975390440133
DFW,8095.701527070801
DAL,7219.129032258064
DEN,5816.015829941203
LAX,5433.5470715835145
IAH,5234.014523937601
SFO,4819.409967089798
MDW,4723.403996524761
EWR,4356.601103863522
