index,carrier,year,month,name,value,groupid
204446,UA,2015,9,BOS,18,9_UA
195465,WN,2015,1,BOS,22,1_WN
196828,AS,2015,3,BOS,6,3_AS
205033,EV,2015,10,BOS,13,10_EV
201192,US,2015,6,BOS,19,6_US
207197,EV,2015,12,BOS,13,12_EV
203770,DL,2015,9,BOS,13,9_DL
195454,VX,2015,1,BOS,17,1_VX
199117,AS,2015,5,BOS,3,5_AS
195552,AA,2015,2,BOS,27,2_AA
199154,B6,2015,5,BOS,15,5_B6
207018,DL,2015,12,BOS,17,12_DL
201095,UA,2015,6,BOS,30,6_UA
204830,DL,2015,10,BOS,11,10_DL
201058,OO,2015,6,BOS,13,6_OO
203907,EV,2015,9,BOS,13,9_EV
196851,B6,2015,3,BOS,23,3_B6
206387,NK,2015,11,BOS,18,11_NK
201248,VX,2015,6,BOS,12,6_VX
201489,B6,2015,7,BOS,22,7_B6
195275,OO,2015,1,BOS,30,1_OO
195297,UA,2015,1,BOS,23,1_UA
198841,US,2015,4,BOS,17,4_US
203616,AS,2015,9,BOS,13,9_AS
201442,AS,2015,7,BOS,9,7_AS
205292,NK,2015,10,BOS,17,10_NK
196928,DL,2015,3,BOS,21,3_DL
204535,WN,2015,9,BOS,16,9_WN
203666,B6,2015,9,BOS,17,9_B6
201338,AA,2015,7,BOS,20,7_AA
198919,VX,2015,4,BOS,11,4_VX
198930,WN,2015,4,BOS,22,4_WN
199018,AA,2015,5,BOS,19,5_AA
201269,WN,2015,6,BOS,30,6_WN
196712,AA,2015,3,BOS,24,3_AA
199219,DL,2015,5,BOS,16,5_DL
200878,NK,2015,6,BOS,37,6_NK
206580,OO,2015,11,BOS,50,11_OO
196469,UA,2015,2,BOS,30,2_UA
199829,OO,2015,5,BOS,15,5_OO
206893,AS,2015,12,BOS,13,12_AS
206699,VX,2015,11,BOS,5,11_VX
206708,WN,2015,11,BOS,16,11_WN
200172,AA,2015,6,BOS,24,6_AA
204624,AA,2015,10,BOS,14,10_AA
199924,UA,2015,5,BOS,20,5_UA
204501,VX,2015,9,BOS,8,9_VX
196243,NK,2015,2,BOS,27,2_NK
200093,WN,2015,5,BOS,27,5_WN
196325,OO,2015,2,BOS,33,2_OO
200066,VX,2015,5,BOS,13,5_VX
206801,AA,2015,12,BOS,16,12_AA
200016,US,2015,5,BOS,18,5_US
200239,AS,2015,6,BOS,10,6_AS
198768,UA,2015,4,BOS,19,4_UA
195974,EV,2015,2,BOS,29,2_EV
204389,OO,2015,9,BOS,10,9_OO
195654,AS,2015,2,BOS,13,2_AS
