index,carrier,year,month,name,value,groupid
8769,AA,2004,1,BOS,24,1_AA
23302,MQ,2004,11,BOS,16,11_MQ
12801,US,2004,3,BOS,14,3_US
22986,DL,2004,11,BOS,18,11_DL
12920,AA,2004,4,BOS,16,4_AA
22812,B6,2004,11,BOS,10,11_B6
13044,B6,2004,4,BOS,7,4_B6
13236,DL,2004,4,BOS,12,4_DL
12722,UA,2004,3,BOS,19,3_UA
13337,EV,2004,4,BOS,10,4_EV
13535,MQ,2004,4,BOS,20,4_MQ
13645,NW,2004,4,BOS,17,4_NW
22571,US,2004,10,BOS,16,10_US
14099,UA,2004,4,BOS,17,4_UA
14178,US,2004,4,BOS,12,4_US
22493,UA,2004,10,BOS,14,10_UA
14297,AA,2004,5,BOS,23,5_AA
22692,AA,2004,11,BOS,22,11_AA
14417,B6,2004,5,BOS,8,5_B6
23408,NW,2004,11,BOS,20,11_NW
12155,MQ,2004,3,BOS,17,3_MQ
10287,B6,2004,2,BOS,3,2_B6
10476,DL,2004,2,BOS,16,2_DL
10578,EV,2004,2,BOS,6,2_EV
24357,DL,2004,12,BOS,21,12_DL
10778,MQ,2004,2,BOS,15,2_MQ
10887,NW,2004,2,BOS,18,2_NW
24201,B6,2004,12,BOS,18,12_B6
12265,NW,2004,3,BOS,20,3_NW
11342,UA,2004,2,BOS,12,2_UA
11422,US,2004,2,BOS,10,2_US
23957,US,2004,11,BOS,19,11_US
11542,AA,2004,3,BOS,24,3_AA
11667,B6,2004,3,BOS,9,3_B6
11853,DL,2004,3,BOS,17,3_DL
23880,UA,2004,11,BOS,18,11_UA
11955,EV,2004,3,BOS,9,3_EV
24078,AA,2004,12,BOS,29,12_AA
22007,NW,2004,10,BOS,20,10_NW
14607,DL,2004,5,BOS,20,5_DL
21898,MQ,2004,10,BOS,17,10_MQ
17198,B6,2004,7,BOS,11,7_B6
17382,DL,2004,7,BOS,23,7_DL
20186,DL,2004,9,BOS,10,9_DL
17482,EV,2004,7,BOS,100,7_EV
20009,B6,2004,9,BOS,5,9_B6
17697,MQ,2004,7,BOS,30,7_MQ
17806,NW,2004,7,BOS,31,7_NW
17075,AA,2004,7,BOS,26,7_AA
19886,AA,2004,9,BOS,10,9_AA
18363,US,2004,7,BOS,21,7_US
19765,US,2004,8,BOS,18,8_US
18483,AA,2004,8,BOS,24,8_AA
19688,UA,2004,8,BOS,19,8_UA
18606,B6,2004,8,BOS,14,8_B6
18785,DL,2004,8,BOS,17,8_DL
19098,MQ,2004,8,BOS,24,8_MQ
18286,UA,2004,7,BOS,28,7_UA
20499,MQ,2004,9,BOS,18,9_MQ
16955,US,2004,6,BOS,21,6_US
20610,NW,2004,9,BOS,18,9_NW
14705,EV,2004,5,BOS,9,5_EV
14908,MQ,2004,5,BOS,27,5_MQ
15016,NW,2004,5,BOS,28,5_NW
21589,DL,2004,10,BOS,16,10_DL
15471,UA,2004,5,BOS,23,5_UA
21416,B6,2004,10,BOS,6,10_B6
15547,US,2004,5,BOS,19,5_US
21297,AA,2004,10,BOS,17,10_AA
15668,AA,2004,6,BOS,23,6_AA
15791,B6,2004,6,BOS,10,6_B6
21177,US,2004,9,BOS,13,9_US
15984,DL,2004,6,BOS,19,6_DL
16082,EV,2004,6,BOS,20,6_EV
16296,MQ,2004,6,BOS,25,6_MQ
21099,UA,2004,9,BOS,13,9_UA
16404,NW,2004,6,BOS,26,6_NW
16878,UA,2004,6,BOS,20,6_UA
10162,AA,2004,2,BOS,18,2_AA
24681,MQ,2004,12,BOS,26,12_MQ
19208,NW,2004,8,BOS,25,8_NW
9964,UA,2004,1,BOS,15,1_UA
8896,B6,2004,1,BOS,3,1_B6
9505,NW,2004,1,BOS,21,1_NW
9396,MQ,2004,1,BOS,24,1_MQ
9087,DL,2004,1,BOS,14,1_DL
10042,US,2004,1,BOS,12,1_US
25272,UA,2004,12,BOS,24,12_UA
25353,US,2004,12,BOS,21,12_US
24788,NW,2004,12,BOS,29,12_NW
9194,EV,2004,1,BOS,9,1_EV
11970,EV,2004,3,DCA,18,3_EV
16415,NW,2004,6,DCA,25,6_NW
25361,US,2004,12,DCA,21,12_US
21602,DL,2004,10,DCA,13,10_DL
9411,MQ,2004,1,DCA,23,1_MQ
15482,UA,2004,5,DCA,31,5_UA
16311,MQ,2004,6,DCA,24,6_MQ
11866,DL,2004,3,DCA,12,3_DL
15555,US,2004,5,DCA,10,5_US
23965,US,2004,11,DCA,13,11_US
21110,UA,2004,9,DCA,11,9_UA
21304,AA,2004,10,DCA,16,10_AA
15026,NW,2004,5,DCA,24,5_NW
15676,AA,2004,6,DCA,25,6_AA
21185,US,2004,9,DCA,9,9_US
11550,AA,2004,3,DCA,19,3_AA
10050,US,2004,1,DCA,10,1_US
22999,DL,2004,11,DCA,13,11_DL
16099,EV,2004,6,DCA,38,6_EV
9208,EV,2004,1,DCA,13,1_EV
23891,UA,2004,11,DCA,11,11_UA
21702,EV,2004,10,DCA,23,10_EV
14923,MQ,2004,5,DCA,22,5_MQ
12928,AA,2004,4,DCA,15,4_AA
13249,DL,2004,4,DCA,11,4_DL
23105,EV,2004,11,DCA,21,11_EV
22699,AA,2004,11,DCA,16,11_AA
13351,EV,2004,4,DCA,15,4_EV
12809,US,2004,3,DCA,8,3_US
9975,UA,2004,1,DCA,21,1_UA
13550,MQ,2004,4,DCA,19,4_MQ
13655,NW,2004,4,DCA,17,4_NW
22579,US,2004,10,DCA,10,10_US
12733,UA,2004,3,DCA,23,3_UA
25283,UA,2004,12,DCA,16,12_UA
11430,US,2004,2,DCA,7,2_US
23317,MQ,2004,11,DCA,17,11_MQ
22504,UA,2004,10,DCA,11,10_UA
14186,US,2004,4,DCA,8,4_US
23418,NW,2004,11,DCA,15,11_NW
14305,AA,2004,5,DCA,22,5_AA
22018,NW,2004,10,DCA,15,10_NW
12275,NW,2004,3,DCA,17,3_NW
9515,NW,2004,1,DCA,23,1_NW
14620,DL,2004,5,DCA,18,5_DL
24696,MQ,2004,12,DCA,28,12_MQ
21913,MQ,2004,10,DCA,13,10_MQ
12170,MQ,2004,3,DCA,16,3_MQ
14720,EV,2004,5,DCA,31,5_EV
14110,UA,2004,4,DCA,13,4_UA
16889,UA,2004,6,DCA,22,6_UA
15997,DL,2004,6,DCA,22,6_DL
17712,MQ,2004,7,DCA,31,7_MQ
10793,MQ,2004,2,DCA,16,2_MQ
18491,AA,2004,8,DCA,23,8_AA
18798,DL,2004,8,DCA,13,8_DL
17395,DL,2004,7,DCA,21,7_DL
9100,DL,2004,1,DCA,16,1_DL
20199,DL,2004,9,DCA,11,9_DL
24483,EV,2004,12,DCA,34,12_EV
24370,DL,2004,12,DCA,16,12_DL
19699,UA,2004,8,DCA,16,8_UA
18899,EV,2004,8,DCA,20,8_EV
10897,NW,2004,2,DCA,19,2_NW
19894,AA,2004,9,DCA,11,9_AA
19218,NW,2004,8,DCA,22,8_NW
17816,NW,2004,7,DCA,26,7_NW
10489,DL,2004,2,DCA,17,2_DL
20299,EV,2004,9,DCA,27,9_EV
18371,US,2004,7,DCA,16,7_US
10170,AA,2004,2,DCA,20,2_AA
20620,NW,2004,9,DCA,17,9_NW
