index,carrier,year,month,name,value,groupid
204389,OO,2015,9,BOS,10,9_OO
205601,WN,2015,10,BOS,12,10_WN
206954,B6,2015,12,BOS,23,12_B6
196712,AA,2015,3,BOS,24,3_AA
199018,AA,2015,5,BOS,19,5_AA
201058,OO,2015,6,BOS,13,6_OO
196626,WN,2015,2,BOS,30,2_WN
196567,US,2015,2,BOS,31,2_US
201095,UA,2015,6,BOS,30,6_UA
205910,DL,2015,11,BOS,11,11_DL
205507,UA,2015,10,BOS,11,10_UA
198841,US,2015,4,BOS,17,4_US
196469,UA,2015,2,BOS,30,2_UA
201192,US,2015,6,BOS,19,6_US
207018,DL,2015,12,BOS,17,12_DL
205496,OO,2015,10,BOS,9,10_OO
201269,WN,2015,6,BOS,30,6_WN
196325,OO,2015,2,BOS,33,2_OO
198930,WN,2015,4,BOS,22,4_WN
201607,DL,2015,7,BOS,16,7_DL
206141,EV,2015,11,BOS,9,11_EV
195552,AA,2015,2,BOS,27,2_AA
199154,B6,2015,5,BOS,15,5_B6
195683,B6,2015,2,BOS,34,2_B6
196851,B6,2015,3,BOS,23,3_B6
203907,EV,2015,9,BOS,13,9_EV
204446,UA,2015,9,BOS,18,9_UA
201489,B6,2015,7,BOS,22,7_B6
195749,DL,2015,2,BOS,38,2_DL
207197,EV,2015,12,BOS,13,12_EV
195974,EV,2015,2,BOS,29,2_EV
201338,AA,2015,7,BOS,20,7_AA
202890,EV,2015,8,BOS,17,8_EV
200610,EV,2015,6,BOS,21,6_EV
204624,AA,2015,10,BOS,14,10_AA
200412,DL,2015,6,BOS,21,6_DL
206622,UA,2015,11,BOS,14,11_UA
200016,US,2015,5,BOS,18,5_US
197870,AA,2015,4,BOS,18,4_AA
198768,UA,2015,4,BOS,19,4_UA
205843,B6,2015,11,BOS,15,11_B6
203531,AA,2015,9,BOS,16,9_AA
197819,WN,2015,3,BOS,21,3_WN
198007,B6,2015,4,BOS,19,4_B6
198066,DL,2015,4,BOS,19,4_DL
206580,OO,2015,11,BOS,50,11_OO
199829,OO,2015,5,BOS,15,5_OO
198723,OO,2015,4,BOS,18,4_OO
198286,EV,2015,4,BOS,14,4_EV
199453,EV,2015,5,BOS,13,5_EV
199924,UA,2015,5,BOS,20,5_UA
201777,EV,2015,7,BOS,13,7_EV
200093,WN,2015,5,BOS,27,5_WN
205711,AA,2015,11,BOS,14,11_AA
196928,DL,2015,3,BOS,21,3_DL
199219,DL,2015,5,BOS,16,5_DL
206801,AA,2015,12,BOS,16,12_AA
197112,EV,2015,3,BOS,15,3_EV
200305,B6,2015,6,BOS,21,6_B6
203464,WN,2015,8,BOS,24,8_WN
206708,WN,2015,11,BOS,16,11_WN
