index,carrier,year,month,name,value,groupid
216627,NK,2016,9,BOS,25,9_NK
210670,OO,2016,3,BOS,13,3_OO
218004,WN,2016,10,BOS,16,10_WN
213540,NK,2016,6,BOS,20,6_NK
216857,UA,2016,9,BOS,23,9_UA
209169,DL,2016,2,BOS,20,2_DL
219253,B6,2016,12,BOS,21,12_B6
209351,EV,2016,2,BOS,15,2_EV
213418,EV,2016,6,BOS,17,6_EV
219217,AS,2016,12,BOS,9,12_AS
213203,DL,2016,6,BOS,19,6_DL
216936,VX,2016,9,BOS,20,9_VX
210911,AA,2016,4,BOS,17,4_AA
216965,WN,2016,9,BOS,24,9_WN
213095,B6,2016,6,BOS,22,6_B6
213042,AS,2016,6,BOS,8,6_AS
213775,UA,2016,6,BOS,21,6_UA
218332,DL,2016,11,BOS,15,11_DL
209068,B6,2016,2,BOS,26,2_B6
213857,VX,2016,6,BOS,19,6_VX
216262,DL,2016,9,BOS,21,9_DL
208808,VX,2016,1,BOS,16,1_VX
214121,B6,2016,7,BOS,28,7_B6
214075,AS,2016,7,BOS,14,7_AS
219508,EV,2016,12,BOS,15,12_EV
208901,WN,2016,1,BOS,15,1_WN
218076,AA,2016,11,BOS,18,11_AA
219103,AA,2016,12,BOS,15,12_AA
216414,EV,2016,9,BOS,25,9_EV
218063,OO,2016,10,BOS,100,10_OO
213962,AA,2016,7,BOS,27,7_AA
208941,AA,2016,2,BOS,19,2_AA
211343,EV,2016,4,BOS,11,4_EV
213921,WN,2016,6,BOS,27,6_WN
210716,UA,2016,3,BOS,15,3_UA
209029,AS,2016,2,BOS,5,2_AS
219363,DL,2016,12,BOS,18,12_DL
209509,NK,2016,2,BOS,33,2_NK
217968,VX,2016,10,BOS,26,10_VX
217043,AA,2016,10,BOS,17,10_AA
217880,UA,2016,10,BOS,18,10_UA
210003,AS,2016,3,BOS,9,3_AS
211703,OO,2016,4,BOS,0,4_OO
212376,EV,2016,5,BOS,15,5_EV
212201,DL,2016,5,BOS,14,5_DL
210057,B6,2016,3,BOS,18,3_B6
217516,EV,2016,10,BOS,18,10_EV
217286,DL,2016,10,BOS,16,10_DL
212079,B6,2016,5,BOS,16,5_B6
211731,UA,2016,4,BOS,15,4_UA
217647,NK,2016,10,BOS,23,10_NK
210146,DL,2016,3,BOS,16,3_DL
211932,AA,2016,5,BOS,17,5_AA
210284,EV,2016,3,BOS,11,3_EV
211825,VX,2016,4,BOS,25,4_VX
218668,NK,2016,11,BOS,18,11_NK
212028,AS,2016,5,BOS,9,5_AS
214213,DL,2016,7,BOS,23,7_DL
218899,UA,2016,11,BOS,16,11_UA
209908,AA,2016,3,BOS,17,3_AA
212933,AA,2016,6,BOS,24,6_AA
211499,NK,2016,4,BOS,21,4_NK
212881,WN,2016,5,BOS,20,5_WN
209698,OO,2016,2,BOS,50,2_OO
218521,EV,2016,11,BOS,15,11_EV
209719,UA,2016,2,BOS,16,2_UA
210500,NK,2016,3,BOS,32,3_NK
212513,NK,2016,5,BOS,24,5_NK
219012,WN,2016,11,BOS,20,11_WN
217179,AS,2016,10,BOS,8,10_AS
218998,VX,2016,11,BOS,17,11_VX
209806,VX,2016,2,BOS,13,2_VX
212743,UA,2016,5,BOS,18,5_UA
209847,WN,2016,2,BOS,17,2_WN
212710,OO,2016,5,BOS,100,5_OO
217201,B6,2016,10,BOS,21,10_B6
212835,VX,2016,5,BOS,17,5_VX
211121,DL,2016,4,BOS,17,4_DL
211842,WN,2016,4,BOS,19,4_WN
215944,WN,2016,8,BOS,22,8_WN
218235,B6,2016,11,BOS,17,11_B6
208009,AS,2016,1,BOS,12,1_AS
220021,VX,2016,12,BOS,14,12_VX
214784,OO,2016,7,BOS,0,7_OO
210810,VX,2016,3,BOS,14,3_VX
215232,DL,2016,8,BOS,21,8_DL
216028,AA,2016,9,BOS,22,9_AA
211060,B6,2016,4,BOS,20,4_B6
208059,B6,2016,1,BOS,21,1_B6
214879,VX,2016,7,BOS,18,7_VX
215811,OO,2016,8,BOS,0,8_OO
210848,WN,2016,3,BOS,14,3_WN
215147,B6,2016,8,BOS,23,8_B6
215834,UA,2016,8,BOS,21,8_UA
219904,OO,2016,12,BOS,46,12_OO
215082,AS,2016,8,BOS,12,8_AS
208123,DL,2016,1,BOS,14,1_DL
219948,UA,2016,12,BOS,17,12_UA
208363,EV,2016,1,BOS,8,1_EV
214921,WN,2016,7,BOS,31,7_WN
214378,EV,2016,7,BOS,24,7_EV
215926,VX,2016,8,BOS,20,8_VX
211026,AS,2016,4,BOS,13,4_AS
208518,NK,2016,1,BOS,33,1_NK
216122,AS,2016,9,BOS,21,9_AS
214799,UA,2016,7,BOS,25,7_UA
214568,NK,2016,7,BOS,32,7_NK
215605,NK,2016,8,BOS,30,8_NK
220059,WN,2016,12,BOS,19,12_WN
208713,UA,2016,1,BOS,14,1_UA
208683,OO,2016,1,BOS,50,1_OO
218183,AS,2016,11,BOS,17,11_AS
215473,EV,2016,8,BOS,25,8_EV
216185,B6,2016,9,BOS,25,9_B6
207917,AA,2016,1,BOS,15,1_AA
219692,NK,2016,12,BOS,21,12_NK
214983,AA,2016,8,BOS,24,8_AA
215233,DL,2016,8,DCA,20,8_DL
210164,DL,2016,3,DCA,13,3_DL
209794,VX,2016,2,DCA,11,2_VX
