index,carrier,year,month,name,value,groupid
7,AA,2003,6,BOS,17,6_AA
4998,AA,2003,10,BOS,12,10_AA
5082,AS,2003,10,BOS,12,10_AS
1579,DL,2003,7,BOS,10,7_DL
1499,DH,2003,7,BOS,15,7_DH
5150,CO,2003,10,BOS,11,10_CO
5235,DH,2003,10,BOS,11,10_DH
5315,DL,2003,10,BOS,10,10_DL
1410,CO,2003,7,BOS,13,7_CO
5420,EV,2003,10,BOS,16,10_EV
5511,FL,2003,10,BOS,16,10_FL
1341,AS,2003,7,BOS,11,7_AS
5552,HP,2003,10,BOS,30,10_HP
5606,MQ,2003,10,BOS,13,10_MQ
1255,AA,2003,7,BOS,18,7_AA
5922,RU,2003,10,BOS,10,10_RU
6015,TZ,2003,10,BOS,11,10_TZ
6051,UA,2003,10,BOS,13,10_UA
6865,MQ,2003,11,BOS,13,11_MQ
6811,HP,2003,11,BOS,9,11_HP
6755,FL,2003,11,BOS,12,11_FL
929,RU,2003,6,BOS,21,6_RU
6664,EV,2003,11,BOS,6,11_EV
1022,TZ,2003,6,BOS,18,6_TZ
4879,US,2003,9,BOS,15,9_US
6558,DL,2003,11,BOS,9,11_DL
1058,UA,2003,6,BOS,17,6_UA
6396,CO,2003,11,BOS,15,11_CO
6328,AS,2003,11,BOS,33,11_AS
1133,US,2003,6,BOS,18,6_US
6244,AA,2003,11,BOS,14,11_AA
6125,US,2003,10,BOS,12,10_US
6479,DH,2003,11,BOS,8,11_DH
1683,EV,2003,7,BOS,16,7_EV
4804,UA,2003,9,BOS,15,9_UA
4768,TZ,2003,9,BOS,9,9_TZ
3556,UA,2003,8,BOS,20,8_UA
3520,TZ,2003,8,BOS,17,8_TZ
2308,UA,2003,7,BOS,17,7_UA
3428,RU,2003,8,BOS,30,8_RU
3223,NW,2003,8,BOS,23,8_NW
3123,MQ,2003,8,BOS,27,8_MQ
2272,TZ,2003,7,BOS,22,7_TZ
2383,US,2003,7,BOS,19,7_US
3026,FL,2003,8,BOS,38,8_FL
2932,EV,2003,8,BOS,16,8_EV
2827,DL,2003,8,BOS,14,8_DL
2748,DH,2003,8,BOS,19,8_DH
2504,AA,2003,8,BOS,24,8_AA
2659,CO,2003,8,BOS,18,8_CO
3068,HP,2003,8,BOS,37,8_HP
6968,NW,2003,11,BOS,13,11_NW
3631,US,2003,8,BOS,22,8_US
3751,AA,2003,9,BOS,13,9_AA
1773,FL,2003,7,BOS,27,7_FL
4674,RU,2003,9,BOS,0,9_RU
1815,HP,2003,7,BOS,22,7_HP
4463,NW,2003,9,BOS,14,9_NW
4363,MQ,2003,9,BOS,15,9_MQ
4308,HP,2003,9,BOS,39,9_HP
2179,RU,2003,7,BOS,12,7_RU
1870,MQ,2003,7,BOS,17,7_MQ
4178,EV,2003,9,BOS,20,9_EV
1970,NW,2003,7,BOS,18,7_NW
4074,DL,2003,9,BOS,9,9_DL
3995,DH,2003,9,BOS,15,9_DH
3906,CO,2003,9,BOS,17,9_CO
3837,AS,2003,9,BOS,16,9_AS
4266,FL,2003,9,BOS,16,9_FL
7179,RU,2003,11,BOS,12,11_RU
5709,NW,2003,10,BOS,12,10_NW
2590,AS,2003,8,BOS,25,8_AS
7378,US,2003,11,BOS,12,11_US
8444,RU,2003,12,BOS,21,12_RU
8231,NW,2003,12,BOS,29,12_NW
7497,AA,2003,12,BOS,24,12_AA
162,CO,2003,6,BOS,16,6_CO
8125,MQ,2003,12,BOS,26,12_MQ
567,HP,2003,6,BOS,12,6_HP
8071,HP,2003,12,BOS,22,12_HP
7584,AS,2003,12,BOS,25,12_AS
8015,FL,2003,12,BOS,25,12_FL
252,DH,2003,6,BOS,13,6_DH
331,DL,2003,6,BOS,10,6_DL
525,FL,2003,6,BOS,28,6_FL
7653,CO,2003,12,BOS,26,12_CO
7926,EV,2003,12,BOS,29,12_EV
7818,DL,2003,12,BOS,21,12_DL
434,EV,2003,6,BOS,10,6_EV
8536,TZ,2003,12,BOS,36,12_TZ
623,MQ,2003,6,BOS,17,6_MQ
7739,DH,2003,12,BOS,16,12_DH
8649,US,2003,12,BOS,19,12_US
93,AS,2003,6,BOS,26,6_AS
8572,UA,2003,12,BOS,20,12_UA
7269,TZ,2003,11,BOS,18,11_TZ
722,NW,2003,6,BOS,20,6_NW
7305,UA,2003,11,BOS,12,11_UA
97,AS,2003,6,DCA,10,6_AS
4378,MQ,2003,9,DCA,15,9_MQ
4473,NW,2003,9,DCA,15,9_NW
1821,HP,2003,7,DCA,38,7_HP
267,DH,2003,6,DCA,10,6_DH
4694,RU,2003,9,DCA,28,9_RU
2763,DH,2003,8,DCA,12,8_DH
4770,TZ,2003,9,DCA,20,9_TZ
344,DL,2003,6,DCA,14,6_DL
4815,UA,2003,9,DCA,15,9_UA
1698,EV,2003,7,DCA,54,7_EV
8657,US,2003,12,DCA,12,12_US
7940,EV,2003,12,DCA,20,12_EV
2670,CO,2003,8,DCA,15,8_CO
4886,US,2003,9,DCA,10,9_US
5006,AA,2003,10,DCA,10,10_AA
7831,DL,2003,12,DCA,20,12_DL
1592,DL,2003,7,DCA,16,7_DL
2512,AA,2003,8,DCA,25,8_AA
15,AA,2003,6,DCA,15,6_AA
5086,AS,2003,10,DCA,19,10_AS
1514,DH,2003,7,DCA,16,7_DH
8020,FL,2003,12,DCA,16,12_FL
4314,HP,2003,9,DCA,27,9_HP
2947,EV,2003,8,DCA,52,8_EV
3233,NW,2003,8,DCA,25,8_NW
3448,RU,2003,8,DCA,27,8_RU
2319,UA,2003,7,DCA,26,7_UA
3522,TZ,2003,8,DCA,25,8_TZ
8463,RU,2003,12,DCA,24,12_RU
3138,MQ,2003,8,DCA,25,8_MQ
3567,UA,2003,8,DCA,26,8_UA
2274,TZ,2003,7,DCA,28,7_TZ
8538,TZ,2003,12,DCA,28,12_TZ
3638,US,2003,8,DCA,20,8_US
2199,RU,2003,7,DCA,20,7_RU
8241,NW,2003,12,DCA,23,12_NW
3759,AA,2003,9,DCA,12,9_AA
2391,US,2003,7,DCA,15,7_US
3841,AS,2003,9,DCA,6,9_AS
3074,HP,2003,8,DCA,39,8_HP
7754,DH,2003,12,DCA,12,12_DH
173,CO,2003,6,DCA,14,6_CO
4010,DH,2003,9,DCA,23,9_DH
8140,MQ,2003,12,DCA,19,12_MQ
4087,DL,2003,9,DCA,12,9_DL
1980,NW,2003,7,DCA,19,7_NW
4193,EV,2003,9,DCA,25,9_EV
8076,HP,2003,12,DCA,26,12_HP
8583,UA,2003,12,DCA,20,12_UA
1885,MQ,2003,7,DCA,16,7_MQ
2840,DL,2003,8,DCA,18,8_DL
3917,CO,2003,9,DCA,13,9_CO
7198,RU,2003,11,DCA,25,11_RU
1263,AA,2003,7,DCA,22,7_AA
5160,CO,2003,10,DCA,8,10_CO
1141,US,2003,6,DCA,13,6_US
5621,MQ,2003,10,DCA,12,10_MQ
2594,AS,2003,8,DCA,0,8_AS
6760,FL,2003,11,DCA,10,11_FL
5719,NW,2003,10,DCA,14,10_NW
7505,AA,2003,12,DCA,22,12_AA
7386,US,2003,11,DCA,9,11_US
7588,AS,2003,12,DCA,25,12_AS
7316,UA,2003,11,DCA,19,11_UA
949,RU,2003,6,DCA,23,6_RU
6571,DL,2003,11,DCA,14,11_DL
5942,RU,2003,10,DCA,17,10_RU
6133,US,2003,10,DCA,7,10_US
6679,EV,2003,11,DCA,13,11_EV
6017,TZ,2003,10,DCA,14,10_TZ
638,MQ,2003,6,DCA,18,6_MQ
1024,TZ,2003,6,DCA,18,6_TZ
573,HP,2003,6,DCA,27,6_HP
7271,TZ,2003,11,DCA,16,11_TZ
6062,UA,2003,10,DCA,10,10_UA
6494,DH,2003,11,DCA,6,11_DH
6252,AA,2003,11,DCA,17,11_AA
449,EV,2003,6,DCA,42,6_EV
5328,DL,2003,10,DCA,14,10_DL
732,NW,2003,6,DCA,22,6_NW
6332,AS,2003,11,DCA,16,11_AS
5557,HP,2003,10,DCA,21,10_HP
1069,UA,2003,6,DCA,17,6_UA
1421,CO,2003,7,DCA,11,7_CO
7663,CO,2003,12,DCA,15,12_CO
6978,NW,2003,11,DCA,17,11_NW
6880,MQ,2003,11,DCA,17,11_MQ
5516,FL,2003,10,DCA,8,10_FL
6405,CO,2003,11,DCA,13,11_CO
1345,AS,2003,7,DCA,9,7_AS
6816,HP,2003,11,DCA,10,11_HP
5435,EV,2003,10,DCA,21,10_EV
5250,DH,2003,10,DCA,3,10_DH
3523,TZ,2003,8,DEN,11,8_TZ
7317,UA,2003,11,DEN,12,11_UA
8464,RU,2003,12,DEN,26,12_RU
6406,CO,2003,11,DEN,21,11_CO
3338,OO,2003,8,DEN,9,8_OO
5124,B6,2003,10,DEN,9,10_B6
6572,DL,2003,11,DEN,23,11_DL
2595,AS,2003,8,DEN,24,8_AS
2633,B6,2003,8,DEN,29,8_B6
7085,OO,2003,11,DEN,21,11_OO
8658,US,2003,12,DEN,18,12_US
6979,NW,2003,11,DEN,40,11_NW
2671,CO,2003,8,DEN,18,8_CO
6817,HP,2003,11,DEN,11,11_HP
2841,DL,2003,8,DEN,17,8_DL
8584,UA,2003,12,DEN,14,12_UA
6761,FL,2003,11,DEN,24,11_FL
3031,FL,2003,8,DEN,25,8_FL
7272,TZ,2003,11,DEN,38,11_TZ
3075,HP,2003,8,DEN,21,8_HP
8539,TZ,2003,12,DEN,21,12_TZ
6680,EV,2003,11,DEN,13,11_EV
3234,NW,2003,8,DEN,17,8_NW
3568,UA,2003,8,DEN,9,8_UA
3880,B6,2003,9,DEN,6,9_B6
6370,B6,2003,11,DEN,16,11_B6
7589,AS,2003,12,DEN,18,12_AS
5558,HP,2003,10,DEN,14,10_HP
4695,RU,2003,9,DEN,8,9_RU
7941,EV,2003,12,DEN,9,12_EV
7627,B6,2003,12,DEN,22,12_B6
4771,TZ,2003,9,DEN,7,9_TZ
5517,FL,2003,10,DEN,26,10_FL
4580,OO,2003,9,DEN,6,9_OO
5436,EV,2003,10,DEN,16,10_EV
7199,RU,2003,11,DEN,62,11_RU
7832,DL,2003,12,DEN,23,12_DL
5329,DL,2003,10,DEN,15,10_DL
5007,AA,2003,10,DEN,9,10_AA
7664,CO,2003,12,DEN,16,12_CO
5161,CO,2003,10,DEN,6,10_CO
5087,AS,2003,10,DEN,15,10_AS
4816,UA,2003,9,DEN,5,9_UA
5720,NW,2003,10,DEN,16,10_NW
4315,HP,2003,9,DEN,14,9_HP
5828,OO,2003,10,DEN,8,10_OO
3639,US,2003,8,DEN,25,8_US
6333,AS,2003,11,DEN,13,11_AS
8242,NW,2003,12,DEN,27,12_NW
7387,US,2003,11,DEN,21,11_US
3760,AA,2003,9,DEN,9,9_AA
6253,AA,2003,11,DEN,18,11_AA
3842,AS,2003,9,DEN,12,9_AS
3918,CO,2003,9,DEN,14,9_CO
6134,US,2003,10,DEN,14,10_US
7506,AA,2003,12,DEN,20,12_AA
6063,UA,2003,10,DEN,8,10_UA
4088,DL,2003,9,DEN,14,9_DL
