index,carrier,year,month,name,value,groupid
192140,AS,2014,11,BOS,14,11_AS
187739,EV,2014,7,BOS,23,7_EV
190637,UA,2014,9,BOS,19,9_UA
181456,VX,2014,1,BOS,20,1_VX
191037,B6,2014,10,BOS,17,10_B6
193144,WN,2014,11,BOS,21,11_WN
193032,US,2014,11,BOS,18,11_US
193345,B6,2014,12,BOS,17,12_B6
185156,B6,2014,5,BOS,17,5_B6
193310,AS,2014,12,BOS,23,12_AS
193788,FL,2014,12,BOS,6,12_FL
181376,US,2014,1,BOS,14,1_US
183284,FL,2014,3,BOS,17,3_FL
189946,DL,2014,9,BOS,14,9_DL
187960,FL,2014,7,BOS,8,7_FL
191476,FL,2014,10,BOS,14,10_FL
185137,AS,2014,5,BOS,5,5_AS
192634,FL,2014,11,BOS,3,11_FL
185031,AA,2014,5,BOS,23,5_AA
181294,UA,2014,1,BOS,19,1_UA
182114,FL,2014,2,BOS,14,2_FL
182631,WN,2014,2,BOS,18,2_WN
181234,OO,2014,1,BOS,26,1_OO
189865,B6,2014,9,BOS,10,9_B6
188254,OO,2014,7,BOS,25,7_OO
186120,WN,2014,5,BOS,28,5_WN
191693,OO,2014,10,BOS,38,10_OO
188306,UA,2014,7,BOS,26,7_UA
187265,VX,2014,6,BOS,17,6_VX
184939,WN,2014,4,BOS,25,4_WN
189823,AS,2014,9,BOS,6,9_AS
186083,VX,2014,5,BOS,15,5_VX
185299,DL,2014,5,BOS,18,5_DL
190122,EV,2014,9,BOS,13,9_EV
187063,OO,2014,6,BOS,50,6_OO
185928,UA,2014,5,BOS,25,5_UA
185906,OO,2014,5,BOS,25,5_OO
192959,UA,2014,11,BOS,19,11_UA
194349,WN,2014,12,BOS,29,12_WN
187344,WN,2014,6,BOS,33,6_WN
193411,DL,2014,12,BOS,23,12_DL
182851,B6,2014,3,BOS,18,3_B6
181704,B6,2014,2,BOS,23,2_B6
187198,US,2014,6,BOS,20,6_US
181672,AS,2014,2,BOS,14,2_AS
181802,DL,2014,2,BOS,16,2_DL
191113,DL,2014,10,BOS,23,10_DL
187379,AA,2014,7,BOS,29,7_AA
190516,OO,2014,9,BOS,15,9_OO
186016,US,2014,5,BOS,17,5_US
191259,EV,2014,10,BOS,19,10_EV
187133,UA,2014,6,BOS,28,6_UA
187597,DL,2014,7,BOS,19,7_DL
181515,WN,2014,1,BOS,33,1_WN
182715,AA,2014,3,BOS,15,3_AA
185414,EV,2014,5,BOS,17,5_EV
193652,EV,2014,12,BOS,15,12_EV
183089,EV,2014,3,BOS,11,3_EV
183528,OO,2014,3,BOS,10,3_OO
182986,DL,2014,3,BOS,13,3_DL
192820,OO,2014,11,BOS,29,11_OO
181952,EV,2014,2,BOS,30,2_EV
187515,B6,2014,7,BOS,29,7_B6
185597,FL,2014,5,BOS,16,5_FL
190306,FL,2014,9,BOS,6,9_FL
187458,AS,2014,7,BOS,11,7_AS
181567,AA,2014,2,BOS,19,2_AA
184926,VX,2014,4,BOS,11,4_VX
182617,VX,2014,2,BOS,13,2_VX
188384,US,2014,7,BOS,20,7_US
186408,DL,2014,6,BOS,22,6_DL
182528,US,2014,2,BOS,17,2_US
188979,EV,2014,8,BOS,13,8_EV
190802,VX,2014,9,BOS,11,9_VX
194217,US,2014,12,BOS,20,12_US
183827,WN,2014,3,BOS,21,3_WN
180535,B6,2014,1,BOS,24,1_B6
189563,US,2014,8,BOS,15,8_US
188758,DL,2014,8,BOS,17,8_DL
180596,DL,2014,1,BOS,22,1_DL
192262,DL,2014,11,BOS,18,11_DL
193209,AA,2014,12,BOS,25,12_AA
190728,US,2014,9,BOS,12,9_US
191983,WN,2014,10,BOS,29,10_WN
186555,EV,2014,6,BOS,24,6_EV
183770,VX,2014,3,BOS,5,3_VX
183872,AA,2014,4,BOS,14,4_AA
182352,OO,2014,2,BOS,31,2_OO
182450,UA,2014,2,BOS,20,2_UA
180395,AA,2014,1,BOS,21,1_AA
186337,B6,2014,6,BOS,19,6_B6
189399,OO,2014,8,BOS,32,8_OO
183950,AS,2014,4,BOS,10,4_AS
186296,AS,2014,6,BOS,15,6_AS
180502,AS,2014,1,BOS,14,1_AS
190810,WN,2014,9,BOS,22,9_WN
189134,FL,2014,8,BOS,5,8_FL
184120,DL,2014,4,BOS,13,4_DL
184206,EV,2014,4,BOS,12,4_EV
194275,VX,2014,12,BOS,30,12_VX
189486,UA,2014,8,BOS,23,8_UA
192062,AA,2014,11,BOS,21,11_AA
192195,B6,2014,11,BOS,15,11_B6
189619,VX,2014,8,BOS,15,8_VX
184420,FL,2014,4,BOS,11,4_FL
190901,AA,2014,10,BOS,26,10_AA
192483,EV,2014,11,BOS,22,11_EV
186797,FL,2014,6,BOS,8,6_FL
188440,VX,2014,7,BOS,17,7_VX
183613,UA,2014,3,BOS,17,3_UA
194088,OO,2014,12,BOS,34,12_OO
190982,AS,2014,10,BOS,8,10_AS
191819,UA,2014,10,BOS,30,10_UA
184859,US,2014,4,BOS,14,4_US
189725,AA,2014,9,BOS,17,9_AA
180958,FL,2014,1,BOS,21,1_FL
188536,WN,2014,7,BOS,33,7_WN
184784,UA,2014,4,BOS,18,4_UA
188549,AA,2014,8,BOS,25,8_AA
188690,B6,2014,8,BOS,18,8_B6
186192,AA,2014,6,BOS,31,6_AA
182801,AS,2014,3,BOS,3,3_AS
180737,EV,2014,1,BOS,19,1_EV
194121,UA,2014,12,BOS,28,12_UA
189648,WN,2014,8,BOS,27,8_WN
183689,US,2014,3,BOS,17,3_US
191960,VX,2014,10,BOS,23,10_VX
191902,US,2014,10,BOS,20,10_US
188641,AS,2014,8,BOS,21,8_AS
184010,B6,2014,4,BOS,16,4_B6
193104,VX,2014,11,BOS,6,11_VX
186029,US,2014,5,DCA,15,5_US
185945,UA,2014,5,DCA,22,5_UA
193115,WN,2014,11,DCA,13,11_WN
191050,B6,2014,10,DCA,9,10_B6
191026,AS,2014,10,DCA,19,10_AS
186301,AS,2014,6,DCA,22,6_AS
182718,AA,2014,3,DCA,14,3_AA
193101,VX,2014,11,DCA,9,11_VX
186210,AA,2014,6,DCA,29,6_AA
190913,AA,2014,10,DCA,24,10_AA
186108,WN,2014,5,DCA,19,5_WN
193026,US,2014,11,DCA,17,11_US
186096,VX,2014,5,DCA,3,5_VX
182523,US,2014,2,DCA,18,2_US
182613,VX,2014,2,DCA,3,2_VX
182676,WN,2014,2,DCA,11,2_WN
191480,FL,2014,10,DCA,12,10_FL
192961,UA,2014,11,DCA,19,11_UA
191812,UA,2014,10,DCA,23,10_UA
183619,UA,2014,3,DCA,20,3_UA
192481,EV,2014,11,DCA,20,11_EV
184782,UA,2014,4,DCA,12,4_UA
184669,OO,2014,4,DCA,0,4_OO
183697,US,2014,3,DCA,15,3_US
191905,US,2014,10,DCA,14,10_US
184567,MQ,2014,4,DCA,25,4_MQ
192296,DL,2014,11,DCA,18,11_DL
191957,VX,2014,10,DCA,9,10_VX
183766,VX,2014,3,DCA,6,3_VX
184413,FL,2014,4,DCA,9,4_FL
191995,WN,2014,10,DCA,13,10_WN
183839,WN,2014,3,DCA,22,3_WN
184355,F9,2014,4,DCA,26,4_F9
192210,B6,2014,11,DCA,14,11_B6
184250,EV,2014,4,DCA,18,4_EV
183875,AA,2014,4,DCA,17,4_AA
192074,AA,2014,11,DCA,17,11_AA
183946,AS,2014,4,DCA,9,4_AS
184101,DL,2014,4,DCA,17,4_DL
184029,B6,2014,4,DCA,19,4_B6
192135,AS,2014,11,DCA,11,11_AS
184922,VX,2014,4,DCA,6,4_VX
182802,AS,2014,3,DCA,17,3_AS
191767,OO,2014,10,DCA,34,10_OO
183489,OO,2014,3,DCA,29,3_OO
185897,OO,2014,5,DCA,36,5_OO
182858,B6,2014,3,DCA,21,3_B6
191102,DL,2014,10,DCA,13,10_DL
185736,MQ,2014,5,DCA,24,5_MQ
192910,OO,2014,11,DCA,33,11_OO
191337,EV,2014,10,DCA,11,10_EV
185581,FL,2014,5,DCA,13,5_FL
182950,DL,2014,3,DCA,18,3_DL
185552,F9,2014,5,DCA,23,5_F9
183113,EV,2014,3,DCA,21,3_EV
185397,EV,2014,5,DCA,24,5_EV
191452,F9,2014,10,DCA,16,10_F9
192699,MQ,2014,11,DCA,25,11_MQ
183220,F9,2014,3,DCA,27,3_F9
185220,DL,2014,5,DCA,18,5_DL
185197,B6,2014,5,DCA,20,5_B6
183277,FL,2014,3,DCA,10,3_FL
185138,AS,2014,5,DCA,7,5_AS
192646,FL,2014,11,DCA,0,11_FL
191620,MQ,2014,10,DCA,33,10_MQ
183403,MQ,2014,3,DCA,28,3_MQ
192576,F9,2014,11,DCA,18,11_F9
185021,AA,2014,5,DCA,22,5_AA
184968,WN,2014,4,DCA,20,4_WN
186348,B6,2014,6,DCA,18,6_B6
184847,US,2014,4,DCA,15,4_US
182456,UA,2014,2,DCA,16,2_UA
188405,US,2014,7,DCA,19,7_US
181097,MQ,2014,1,DCA,35,1_MQ
188312,UA,2014,7,DCA,22,7_UA
189829,AS,2014,9,DCA,16,9_AS
188255,OO,2014,7,DCA,28,7_OO
181261,OO,2014,1,DCA,13,1_OO
189890,B6,2014,9,DCA,9,9_B6
193846,MQ,2014,12,DCA,25,12_MQ
188076,MQ,2014,7,DCA,17,7_MQ
181311,UA,2014,1,DCA,20,1_UA
187945,FL,2014,7,DCA,17,7_FL
189954,DL,2014,9,DCA,14,9_DL
193772,F9,2014,12,DCA,25,12_F9
181407,US,2014,1,DCA,16,1_US
187819,EV,2014,7,DCA,24,7_EV
181470,VX,2014,1,DCA,3,1_VX
187625,DL,2014,7,DCA,15,7_DL
181527,WN,2014,1,DCA,16,1_WN
190141,EV,2014,9,DCA,17,9_EV
193619,EV,2014,12,DCA,16,12_EV
181570,AA,2014,2,DCA,15,2_AA
187534,B6,2014,7,DCA,27,7_B6
190277,F9,2014,9,DCA,22,9_F9
194086,OO,2014,12,DCA,22,12_OO
189741,AA,2014,9,DCA,22,9_AA
188447,VX,2014,7,DCA,3,7_VX
188462,WN,2014,7,DCA,18,7_WN
189251,MQ,2014,8,DCA,29,8_MQ
180398,AA,2014,1,DCA,18,1_AA
189407,OO,2014,8,DCA,35,8_OO
189135,FL,2014,8,DCA,11,8_FL
194286,WN,2014,12,DCA,14,12_WN
189481,UA,2014,8,DCA,25,8_UA
189062,F9,2014,8,DCA,33,8_F9
194272,VX,2014,12,DCA,12,12_VX
180503,AS,2014,1,DCA,9,1_AS
180555,B6,2014,1,DCA,29,1_B6
188955,EV,2014,8,DCA,23,8_EV
187454,AS,2014,7,DCA,18,7_AS
188762,DL,2014,8,DCA,15,8_DL
189575,US,2014,8,DCA,13,8_US
188709,B6,2014,8,DCA,17,8_B6
188647,AS,2014,8,DCA,14,8_AS
194197,US,2014,12,DCA,16,12_US
189626,VX,2014,8,DCA,0,8_VX
180791,EV,2014,1,DCA,38,1_EV
