ATL,1612.578324656886
CVG,1297.4306759098786
DFW,1237.8880148079593
ORD,1140.8453012048192
MDW,710.9748045178106
IAH,697.1818181818181
DAL,693.1935483870968
EWR,630.9759157049674
DEN,620.4323835368612
LGA,608.7245901639344
