index,carrier,year,month,name,value,groupid
25474,AA,2005,1,BOS,32,1_AA
28826,HP,2005,3,BOS,17,3_HP
39735,AS,2005,11,BOS,16,11_AS
28767,FL,2005,3,BOS,22,3_FL
39775,B6,2005,11,BOS,21,11_B6
39812,CO,2005,11,BOS,26,11_CO
33752,UA,2005,6,BOS,32,6_UA
39653,AA,2005,11,BOS,21,11_AA
28552,DL,2005,3,BOS,25,3_DL
28506,DH,2005,3,BOS,19,3_DH
35531,CO,2005,8,BOS,32,8_CO
39923,DL,2005,11,BOS,20,11_DL
28432,CO,2005,3,BOS,25,3_CO
35494,B6,2005,8,BOS,16,8_B6
33830,US,2005,6,BOS,22,6_US
39880,DH,2005,11,BOS,16,11_DH
28397,B6,2005,3,BOS,31,3_B6
28882,MQ,2005,3,BOS,24,3_MQ
35600,DH,2005,8,BOS,30,8_DH
29670,AA,2005,4,BOS,14,4_AA
33386,OH,2005,6,BOS,16,6_OH
39098,OH,2005,10,BOS,23,10_OH
29547,US,2005,3,BOS,28,3_US
39331,RU,2005,10,BOS,21,10_RU
29466,UA,2005,3,BOS,21,3_UA
33724,TZ,2005,6,BOS,32,6_TZ
39431,TZ,2005,10,BOS,20,10_TZ
39457,UA,2005,10,BOS,30,10_UA
29336,RU,2005,3,BOS,25,3_RU
35650,DL,2005,8,BOS,26,8_DL
33624,RU,2005,6,BOS,29,6_RU
29103,OH,2005,3,BOS,16,3_OH
39533,US,2005,10,BOS,23,10_US
29436,TZ,2005,3,BOS,22,3_TZ
38986,NW,2005,10,BOS,47,10_NW
28358,AS,2005,3,BOS,0,3_AS
28274,AA,2005,3,BOS,24,3_AA
35248,US,2005,7,BOS,28,7_US
34075,B6,2005,7,BOS,20,7_B6
40939,US,2005,11,BOS,17,11_US
27372,FL,2005,2,BOS,18,2_FL
34111,CO,2005,7,BOS,35,7_CO
41060,AA,2005,12,BOS,24,12_AA
27431,HP,2005,2,BOS,16,2_HP
27161,DL,2005,2,BOS,18,2_DL
41146,AS,2005,12,BOS,25,12_AS
27044,CO,2005,2,BOS,23,2_CO
35170,UA,2005,7,BOS,33,7_UA
27011,B6,2005,2,BOS,18,2_B6
41186,B6,2005,12,BOS,23,12_B6
41223,CO,2005,12,BOS,30,12_CO
27116,DH,2005,2,BOS,23,2_DH
40179,FL,2005,11,BOS,21,11_FL
40865,UA,2005,11,BOS,22,11_UA
27593,NW,2005,2,BOS,34,2_NW
35455,AS,2005,8,BOS,19,8_AS
40243,HP,2005,11,BOS,19,11_HP
28151,US,2005,2,BOS,22,2_US
40297,MQ,2005,11,BOS,24,11_MQ
35372,AA,2005,8,BOS,32,8_AA
28070,UA,2005,2,BOS,20,2_UA
27487,MQ,2005,2,BOS,23,2_MQ
33954,AA,2005,7,BOS,34,7_AA
28039,TZ,2005,2,BOS,10,2_TZ
27940,RU,2005,2,BOS,11,2_RU
40515,OH,2005,11,BOS,20,11_OH
27709,OH,2005,2,BOS,14,2_OH
40741,RU,2005,11,BOS,15,11_RU
34035,AS,2005,7,BOS,29,7_AS
40405,NW,2005,11,BOS,40,11_NW
29754,AS,2005,4,BOS,38,4_AS
38877,MQ,2005,10,BOS,31,10_MQ
29793,B6,2005,4,BOS,13,4_B6
37077,DL,2005,9,BOS,21,9_DL
31726,MQ,2005,5,BOS,20,5_MQ
36469,RU,2005,8,BOS,33,8_RU
31671,HP,2005,5,BOS,23,5_HP
32743,DH,2005,6,BOS,42,6_DH
31609,FL,2005,5,BOS,19,5_FL
31829,NW,2005,5,BOS,28,5_NW
37331,FL,2005,9,BOS,24,9_FL
37395,HP,2005,9,BOS,16,9_HP
37452,MQ,2005,9,BOS,25,9_MQ
31359,DL,2005,5,BOS,19,5_DL
36248,OH,2005,8,BOS,25,8_OH
37559,NW,2005,9,BOS,48,9_NW
31308,DH,2005,5,BOS,29,5_DH
32793,DL,2005,6,BOS,20,6_DL
31234,CO,2005,5,BOS,22,5_CO
37027,DH,2005,9,BOS,27,9_DH
31947,OH,2005,5,BOS,15,5_OH
32509,AA,2005,6,BOS,30,6_AA
36675,US,2005,8,BOS,23,8_US
36597,UA,2005,8,BOS,25,8_UA
32590,AS,2005,6,BOS,50,6_AS
36799,AA,2005,9,BOS,27,9_AA
32384,US,2005,5,BOS,18,5_US
32666,CO,2005,6,BOS,29,6_CO
32307,UA,2005,5,BOS,23,5_UA
32281,TZ,2005,5,BOS,17,5_TZ
32630,B6,2005,6,BOS,14,6_B6
32182,RU,2005,5,BOS,10,5_RU
36921,B6,2005,9,BOS,12,9_B6
36569,TZ,2005,8,BOS,23,8_TZ
36957,CO,2005,9,BOS,33,9_CO
36882,AS,2005,9,BOS,20,9_AS
37674,OH,2005,9,BOS,23,9_OH
31199,B6,2005,5,BOS,9,5_B6
36133,NW,2005,8,BOS,50,8_NW
38387,CO,2005,10,BOS,38,10_CO
30284,MQ,2005,4,BOS,17,4_MQ
30228,HP,2005,4,BOS,22,4_HP
38457,DH,2005,10,BOS,36,10_DH
35906,FL,2005,8,BOS,35,8_FL
38506,DL,2005,10,BOS,20,10_DL
33107,HP,2005,6,BOS,20,6_HP
30167,FL,2005,4,BOS,17,4_FL
29952,DL,2005,4,BOS,15,4_DL
38759,FL,2005,10,BOS,30,10_FL
29905,DH,2005,4,BOS,17,4_DH
33270,NW,2005,6,BOS,40,6_NW
29827,CO,2005,4,BOS,19,4_CO
38822,HP,2005,10,BOS,26,10_HP
33163,MQ,2005,6,BOS,21,6_MQ
30390,NW,2005,4,BOS,28,4_NW
38350,B6,2005,10,BOS,16,10_B6
30509,OH,2005,4,BOS,11,4_OH
31160,AS,2005,5,BOS,41,5_AS
37901,RU,2005,9,BOS,22,9_RU
31081,AA,2005,5,BOS,20,5_AA
38003,TZ,2005,9,BOS,22,9_TZ
38029,UA,2005,9,BOS,24,9_UA
30958,US,2005,4,BOS,16,4_US
38106,US,2005,9,BOS,21,9_US
36026,MQ,2005,8,BOS,29,8_MQ
30876,UA,2005,4,BOS,22,4_UA
33044,FL,2005,6,BOS,29,6_FL
30846,TZ,2005,4,BOS,5,4_TZ
38228,AA,2005,10,BOS,28,10_AA
30747,RU,2005,4,BOS,34,4_RU
38310,AS,2005,10,BOS,35,10_AS
35969,HP,2005,8,BOS,19,8_HP
26972,AS,2005,2,BOS,17,2_AS
34182,DH,2005,7,BOS,42,7_DH
28988,NW,2005,3,BOS,31,3_NW
42380,US,2005,12,BOS,17,12_US
26034,HP,2005,1,BOS,20,1_HP
26090,MQ,2005,1,BOS,30,1_MQ
26651,TZ,2005,1,BOS,35,1_TZ
42173,RU,2005,12,BOS,9,12_RU
34546,HP,2005,7,BOS,24,7_HP
25707,DH,2005,1,BOS,16,1_DH
41595,FL,2005,12,BOS,25,12_FL
34483,FL,2005,7,BOS,35,7_FL
34232,DL,2005,7,BOS,27,7_DL
34603,MQ,2005,7,BOS,26,7_MQ
34823,OH,2005,7,BOS,23,7_OH
25631,CO,2005,1,BOS,28,1_CO
25752,DL,2005,1,BOS,24,1_DL
25558,AS,2005,1,BOS,22,1_AS
41940,OH,2005,12,BOS,25,12_OH
41715,MQ,2005,12,BOS,23,12_MQ
41659,HP,2005,12,BOS,20,12_HP
26196,NW,2005,1,BOS,36,1_NW
35043,RU,2005,7,BOS,37,7_RU
26767,US,2005,1,BOS,24,1_US
26888,AA,2005,2,BOS,20,2_AA
34709,NW,2005,7,BOS,43,7_NW
41293,DH,2005,12,BOS,20,12_DH
26686,UA,2005,1,BOS,27,1_UA
26552,RU,2005,1,BOS,35,1_RU
42300,UA,2005,12,BOS,26,12_UA
26313,OH,2005,1,BOS,25,1_OH
41828,NW,2005,12,BOS,33,12_NW
35142,TZ,2005,7,BOS,40,7_TZ
41335,DL,2005,12,BOS,21,12_DL
25975,FL,2005,1,BOS,27,1_FL
25597,B6,2005,1,BOS,23,1_B6
41839,NW,2005,12,DCA,35,12_NW
28439,CO,2005,3,DCA,14,3_CO
25767,DL,2005,1,DCA,12,1_DL
26572,RU,2005,1,DCA,33,1_RU
26207,NW,2005,1,DCA,25,1_NW
33838,US,2005,6,DCA,17,6_US
36145,NW,2005,8,DCA,35,8_NW
40047,EV,2005,11,DCA,11,11_EV
31164,AS,2005,5,DCA,24,5_AS
35912,FL,2005,8,DCA,34,8_FL
40145,F9,2005,11,DCA,17,11_F9
39432,TZ,2005,10,DCA,4,10_TZ
28362,AS,2005,3,DCA,12,3_AS
29477,UA,2005,3,DCA,17,3_UA
35379,AA,2005,8,DCA,22,8_AA
30172,FL,2005,4,DCA,23,4_FL
31484,EV,2005,5,DCA,7,5_EV
28159,US,2005,2,DCA,23,2_US
37468,MQ,2005,9,DCA,17,9_MQ
36267,OH,2005,8,DCA,16,8_OH
31374,DL,2005,5,DCA,11,5_DL
40248,HP,2005,11,DCA,11,11_HP
26653,TZ,2005,1,DCA,23,1_TZ
34720,NW,2005,7,DCA,37,7_NW
35459,AS,2005,8,DCA,17,8_AS
37571,NW,2005,9,DCA,21,9_NW
40185,FL,2005,11,DCA,14,11_FL
41601,FL,2005,12,DCA,24,12_FL
41960,OH,2005,12,DCA,19,12_OH
38521,DL,2005,10,DCA,15,10_DL
32917,EV,2005,6,DCA,19,6_EV
31242,CO,2005,5,DCA,11,5_CO
37693,OH,2005,9,DCA,12,9_OH
35063,RU,2005,7,DCA,30,7_RU
28281,AA,2005,3,DCA,18,3_AA
42275,TZ,2005,12,DCA,11,12_TZ
29437,TZ,2005,3,DCA,15,3_TZ
39739,AS,2005,11,DCA,34,11_AS
