WN,248.7596226100025
AA,137.27502379732005
UA,102.0633813495072
US,93.26225215114104
DL,84.2062541926828
B6,82.71102219927724
NK,80.9664570230608
CO,77.77243775332947
NW,75.61093207734258
MQ,70.57511854951186
