index,carrier,year,month,name,value,groupid
80116,9E,2008,1,BOS,20,1_9E
81846,AA,2008,2,BOS,32,2_AA
90587,NW,2008,7,BOS,29,7_NW
90473,MQ,2008,7,BOS,31,7_MQ
90392,FL,2008,7,BOS,28,7_FL
90127,DL,2008,7,BOS,24,7_DL
81935,AS,2008,2,BOS,10,2_AS
90059,CO,2008,7,BOS,34,7_CO
90011,B6,2008,7,BOS,31,7_B6
89967,AS,2008,7,BOS,16,7_AS
89891,AA,2008,7,BOS,32,7_AA
81976,B6,2008,2,BOS,25,2_B6
89786,9E,2008,7,BOS,19,7_9E
89663,YV,2008,6,BOS,41,6_YV
89542,XE,2008,6,BOS,25,6_XE
82025,CO,2008,2,BOS,32,2_CO
89393,US,2008,6,BOS,21,6_US
89308,UA,2008,6,BOS,39,6_UA
89068,OH,2008,6,BOS,32,6_OH
88970,NW,2008,6,BOS,38,6_NW
88854,MQ,2008,6,BOS,36,6_MQ
82095,DL,2008,2,BOS,18,2_DL
88773,FL,2008,6,BOS,29,6_FL
88508,DL,2008,6,BOS,26,6_DL
90685,OH,2008,7,BOS,30,7_OH
90918,UA,2008,7,BOS,31,7_UA
81741,9E,2008,2,BOS,24,2_9E
91003,US,2008,7,BOS,18,7_US
93266,CO,2008,9,BOS,20,9_CO
93217,B6,2008,9,BOS,18,9_B6
93174,AS,2008,9,BOS,7,9_AS
93098,AA,2008,9,BOS,21,9_AA
92991,9E,2008,9,BOS,10,9_9E
81351,US,2008,1,BOS,12,1_US
92873,YV,2008,8,BOS,54,8_YV
92754,XE,2008,8,BOS,22,8_XE
92605,US,2008,8,BOS,19,8_US
92520,UA,2008,8,BOS,30,8_UA
92288,OH,2008,8,BOS,28,8_OH
88439,CO,2008,6,BOS,39,6_CO
92193,NW,2008,8,BOS,31,8_NW
91999,FL,2008,8,BOS,27,8_FL
81502,XE,2008,1,BOS,11,1_XE
91737,DL,2008,8,BOS,24,8_DL
91670,CO,2008,8,BOS,34,8_CO
91622,B6,2008,8,BOS,29,8_B6
91578,AS,2008,8,BOS,32,8_AS
81625,YV,2008,1,BOS,38,1_YV
91501,AA,2008,8,BOS,31,8_AA
91392,9E,2008,8,BOS,17,8_9E
83358,9E,2008,3,BOS,18,3_9E
91153,XE,2008,7,BOS,29,7_XE
92079,MQ,2008,8,BOS,30,8_MQ
81266,UA,2008,1,BOS,31,1_UA
88391,B6,2008,6,BOS,32,6_B6
88348,AS,2008,6,BOS,28,6_AS
85409,EV,2008,4,BOS,50,4_EV
85307,DL,2008,4,BOS,23,4_DL
85237,CO,2008,4,BOS,26,4_CO
85188,B6,2008,4,BOS,20,4_B6
82875,UA,2008,2,BOS,31,2_UA
85146,AS,2008,4,BOS,7,4_AS
85066,AA,2008,4,BOS,24,4_AA
84961,9E,2008,4,BOS,27,4_9E
84840,YV,2008,3,BOS,37,3_YV
84718,XE,2008,3,BOS,22,3_XE
82961,US,2008,2,BOS,19,2_US
84567,US,2008,3,BOS,18,3_US
84480,UA,2008,3,BOS,24,3_UA
84244,OH,2008,3,BOS,28,3_OH
84145,NW,2008,3,BOS,32,3_NW
84032,MQ,2008,3,BOS,25,3_MQ
83953,FL,2008,3,BOS,25,3_FL
83699,DL,2008,3,BOS,19,3_DL
83113,XE,2008,2,BOS,32,2_XE
83627,CO,2008,3,BOS,33,3_CO
83579,B6,2008,3,BOS,25,3_B6
83538,AS,2008,3,BOS,12,3_AS
83460,AA,2008,3,BOS,30,3_AA
85564,FL,2008,4,BOS,18,4_FL
85643,MQ,2008,4,BOS,25,4_MQ
85758,NW,2008,4,BOS,32,4_NW
82643,OH,2008,2,BOS,26,2_OH
88272,AA,2008,6,BOS,38,6_AA
88163,9E,2008,6,BOS,20,6_9E
88043,YV,2008,5,BOS,35,5_YV
87918,XE,2008,5,BOS,14,5_XE
87767,US,2008,5,BOS,12,5_US
87685,UA,2008,5,BOS,22,5_UA
82352,FL,2008,2,BOS,32,2_FL
87456,OH,2008,5,BOS,22,5_OH
87360,NW,2008,5,BOS,26,5_NW
87246,MQ,2008,5,BOS,21,5_MQ
87165,FL,2008,5,BOS,15,5_FL
82197,EV,2008,2,BOS,12,2_EV
86909,DL,2008,5,BOS,14,5_DL
86794,B6,2008,5,BOS,17,5_B6
82430,MQ,2008,2,BOS,27,2_MQ
86752,AS,2008,5,BOS,7,5_AS
86677,AA,2008,5,BOS,24,5_AA
86571,9E,2008,5,BOS,10,5_9E
86454,YV,2008,4,BOS,50,4_YV
82542,NW,2008,2,BOS,47,2_NW
86329,XE,2008,4,BOS,20,4_XE
86179,US,2008,4,BOS,16,4_US
86094,UA,2008,4,BOS,23,4_UA
85858,OH,2008,4,BOS,26,4_OH
86843,CO,2008,5,BOS,23,5_CO
93330,DL,2008,9,BOS,14,9_DL
91274,YV,2008,7,BOS,47,7_YV
96328,CO,2008,11,BOS,24,11_CO
96908,OH,2008,11,BOS,21,11_OH
96821,NW,2008,11,BOS,30,11_NW
96707,MQ,2008,11,BOS,24,11_MQ
96626,FL,2008,11,BOS,17,11_FL
80582,EV,2008,1,BOS,7,1_EV
96388,DL,2008,11,BOS,18,11_DL
96280,B6,2008,11,BOS,20,11_B6
96237,AS,2008,11,BOS,20,11_AS
96165,AA,2008,11,BOS,25,11_AA
96057,9E,2008,11,BOS,30,11_9E
95940,YV,2008,10,BOS,29,10_YV
95840,XE,2008,10,BOS,4,10_XE
80741,FL,2008,1,BOS,16,1_FL
95696,US,2008,10,BOS,8,10_US
95618,UA,2008,10,BOS,13,10_UA
95406,OH,2008,10,BOS,13,10_OH
95323,NW,2008,10,BOS,13,10_NW
95213,MQ,2008,10,BOS,12,10_MQ
95135,FL,2008,10,BOS,13,10_FL
80478,DL,2008,1,BOS,15,1_DL
80819,MQ,2008,1,BOS,17,1_MQ
97126,UA,2008,11,BOS,22,11_UA
97349,XE,2008,11,BOS,11,11_XE
98962,YV,2008,12,BOS,42,12_YV
98869,XE,2008,12,BOS,26,12_XE
80225,AA,2008,1,BOS,29,1_AA
98725,US,2008,12,BOS,20,12_US
98643,UA,2008,12,BOS,28,12_UA
98424,OH,2008,12,BOS,31,12_OH
98335,NW,2008,12,BOS,38,12_NW
98225,MQ,2008,12,BOS,29,12_MQ
98146,FL,2008,12,BOS,27,12_FL
80314,AS,2008,1,BOS,14,1_AS
97900,DL,2008,12,BOS,23,12_DL
97839,CO,2008,12,BOS,32,12_CO
97792,B6,2008,12,BOS,31,12_B6
80356,B6,2008,1,BOS,15,1_B6
97749,AS,2008,12,BOS,32,12_AS
97673,AA,2008,12,BOS,26,12_AA
80407,CO,2008,1,BOS,23,1_CO
97561,9E,2008,12,BOS,27,12_9E
97443,YV,2008,11,BOS,20,11_YV
97205,US,2008,11,BOS,17,11_US
94900,DL,2008,10,BOS,13,10_DL
83236,YV,2008,2,BOS,42,2_YV
93870,OH,2008,9,BOS,19,9_OH
94572,9E,2008,10,BOS,9,10_9E
94751,AS,2008,10,BOS,4,10_AS
93666,MQ,2008,9,BOS,22,9_MQ
94678,AA,2008,10,BOS,16,10_AA
94454,YV,2008,9,BOS,18,9_YV
94102,UA,2008,9,BOS,21,9_UA
93780,NW,2008,9,BOS,17,9_NW
94334,XE,2008,9,BOS,22,9_XE
