index,carrier,year,month,name,value,groupid
8769,AA,2004,1,BOS,24,1_AA
12593,RU,2004,3,BOS,20,3_RU
21177,US,2004,9,BOS,13,9_US
12377,OH,2004,3,BOS,7,3_OH
21297,AA,2004,10,BOS,17,10_AA
12265,NW,2004,3,BOS,20,3_NW
21377,AS,2004,10,BOS,26,10_AS
12155,MQ,2004,3,BOS,17,3_MQ
21416,B6,2004,10,BOS,6,10_B6
21451,CO,2004,10,BOS,12,10_CO
12101,HP,2004,3,BOS,36,3_HP
21527,DH,2004,10,BOS,24,10_DH
21589,DL,2004,10,BOS,16,10_DL
12046,FL,2004,3,BOS,10,3_FL
11955,EV,2004,3,BOS,9,3_EV
21783,FL,2004,10,BOS,14,10_FL
21099,UA,2004,9,BOS,13,9_UA
11853,DL,2004,3,BOS,17,3_DL
12686,TZ,2004,3,BOS,21,3_TZ
12722,UA,2004,3,BOS,19,3_UA
20121,DH,2004,9,BOS,20,9_DH
13236,DL,2004,4,BOS,12,4_DL
20186,DL,2004,9,BOS,10,9_DL
13162,DH,2004,4,BOS,13,4_DH
13076,CO,2004,4,BOS,21,4_CO
20380,FL,2004,9,BOS,9,9_FL
13044,B6,2004,4,BOS,7,4_B6
20444,HP,2004,9,BOS,26,9_HP
13005,AS,2004,4,BOS,29,4_AS
20499,MQ,2004,9,BOS,18,9_MQ
12920,AA,2004,4,BOS,16,4_AA
20610,NW,2004,9,BOS,18,9_NW
20726,OH,2004,9,BOS,11,9_OH
12801,US,2004,3,BOS,14,3_US
20962,RU,2004,9,BOS,0,9_RU
21064,TZ,2004,9,BOS,11,9_TZ
13337,EV,2004,4,BOS,10,4_EV
11779,DH,2004,3,BOS,15,3_DH
21898,MQ,2004,10,BOS,17,10_MQ
10887,NW,2004,2,BOS,18,2_NW
22923,DH,2004,11,BOS,23,11_DH
22986,DL,2004,11,BOS,18,11_DL
10778,MQ,2004,2,BOS,15,2_MQ
10724,HP,2004,2,BOS,46,2_HP
23187,FL,2004,11,BOS,13,11_FL
10667,FL,2004,2,BOS,17,2_FL
23245,HP,2004,11,BOS,24,11_HP
10578,EV,2004,2,BOS,6,2_EV
23302,MQ,2004,11,BOS,16,11_MQ
10476,DL,2004,2,BOS,16,2_DL
23408,NW,2004,11,BOS,20,11_NW
10400,DH,2004,2,BOS,11,2_DH
23519,OH,2004,11,BOS,12,11_OH
10316,CO,2004,2,BOS,16,2_CO
22846,CO,2004,11,BOS,19,11_CO
21841,HP,2004,10,BOS,28,10_HP
10999,OH,2004,2,BOS,8,2_OH
22773,AS,2004,11,BOS,34,11_AS
11696,CO,2004,3,BOS,24,3_CO
11667,B6,2004,3,BOS,9,3_B6
22007,NW,2004,10,BOS,20,10_NW
11628,AS,2004,3,BOS,25,3_AS
22121,OH,2004,10,BOS,14,10_OH
11542,AA,2004,3,BOS,24,3_AA
22359,RU,2004,10,BOS,15,10_RU
22459,TZ,2004,10,BOS,10,10_TZ
11422,US,2004,2,BOS,10,2_US
22493,UA,2004,10,BOS,14,10_UA
22571,US,2004,10,BOS,16,10_US
11342,UA,2004,2,BOS,12,2_UA
11306,TZ,2004,2,BOS,25,2_TZ
22692,AA,2004,11,BOS,22,11_AA
11212,RU,2004,2,BOS,12,2_RU
22812,B6,2004,11,BOS,10,11_B6
10287,B6,2004,2,BOS,3,2_B6
20043,CO,2004,9,BOS,10,9_CO
13425,FL,2004,4,BOS,9,4_FL
17308,DH,2004,7,BOS,31,7_DH
17382,DL,2004,7,BOS,23,7_DL
17482,EV,2004,7,BOS,100,7_EV
15547,US,2004,5,BOS,19,5_US
17578,FL,2004,7,BOS,20,7_FL
15471,UA,2004,5,BOS,23,5_UA
17641,HP,2004,7,BOS,40,7_HP
15437,TZ,2004,5,BOS,35,5_TZ
17697,MQ,2004,7,BOS,30,7_MQ
15340,RU,2004,5,BOS,14,5_RU
17806,NW,2004,7,BOS,31,7_NW
15126,OH,2004,5,BOS,12,5_OH
17920,OH,2004,7,BOS,25,7_OH
15016,NW,2004,5,BOS,28,5_NW
18151,RU,2004,7,BOS,9,7_RU
15668,AA,2004,6,BOS,23,6_AA
14908,MQ,2004,5,BOS,27,5_MQ
17230,CO,2004,7,BOS,23,7_CO
15751,AS,2004,6,BOS,18,6_AS
16296,MQ,2004,6,BOS,25,6_MQ
16517,OH,2004,6,BOS,13,6_OH
16240,HP,2004,6,BOS,29,6_HP
16743,RU,2004,6,BOS,11,6_RU
16181,FL,2004,6,BOS,18,6_FL
16843,TZ,2004,6,BOS,15,6_TZ
16082,EV,2004,6,BOS,20,6_EV
16878,UA,2004,6,BOS,20,6_UA
15984,DL,2004,6,BOS,19,6_DL
15908,DH,2004,6,BOS,24,6_DH
16955,US,2004,6,BOS,21,6_US
15825,CO,2004,6,BOS,26,6_CO
17075,AA,2004,7,BOS,26,7_AA
15791,B6,2004,6,BOS,10,6_B6
17158,AS,2004,7,BOS,24,7_AS
17198,B6,2004,7,BOS,11,7_B6
20009,B6,2004,9,BOS,5,9_B6
18251,TZ,2004,7,BOS,40,7_TZ
18286,UA,2004,7,BOS,28,7_UA
19208,NW,2004,8,BOS,25,8_NW
14099,UA,2004,4,BOS,17,4_UA
19319,OH,2004,8,BOS,17,8_OH
14064,TZ,2004,4,BOS,16,4_TZ
13970,RU,2004,4,BOS,9,4_RU
19552,RU,2004,8,BOS,23,8_RU
19653,TZ,2004,8,BOS,22,8_TZ
13753,OH,2004,4,BOS,5,4_OH
19688,UA,2004,8,BOS,19,8_UA
13645,NW,2004,4,BOS,17,4_NW
19765,US,2004,8,BOS,18,8_US
13535,MQ,2004,4,BOS,20,4_MQ
19886,AA,2004,9,BOS,10,9_AA
13481,HP,2004,4,BOS,41,4_HP
19969,AS,2004,9,BOS,33,9_AS
14178,US,2004,4,BOS,12,4_US
14854,HP,2004,5,BOS,41,5_HP
19098,MQ,2004,8,BOS,24,8_MQ
18979,FL,2004,8,BOS,18,8_FL
14798,FL,2004,5,BOS,20,5_FL
18363,US,2004,7,BOS,21,7_US
14705,EV,2004,5,BOS,9,5_EV
18483,AA,2004,8,BOS,24,8_AA
14607,DL,2004,5,BOS,20,5_DL
14532,DH,2004,5,BOS,19,5_DH
18566,AS,2004,8,BOS,22,8_AS
18606,B6,2004,8,BOS,14,8_B6
14451,CO,2004,5,BOS,26,5_CO
18638,CO,2004,8,BOS,19,8_CO
14417,B6,2004,5,BOS,8,5_B6
18715,DH,2004,8,BOS,27,8_DH
14378,AS,2004,5,BOS,17,5_AS
18785,DL,2004,8,BOS,17,8_DL
14297,AA,2004,5,BOS,23,5_AA
19043,HP,2004,8,BOS,34,8_HP
23750,RU,2004,11,BOS,25,11_RU
16404,NW,2004,6,BOS,26,6_NW
9342,HP,2004,1,BOS,34,1_HP
24312,DH,2004,12,BOS,28,12_DH
24905,OH,2004,12,BOS,20,12_OH
8925,CO,2004,1,BOS,16,1_CO
24357,DL,2004,12,BOS,21,12_DL
24162,AS,2004,12,BOS,35,12_AS
10042,US,2004,1,BOS,12,1_US
9194,EV,2004,1,BOS,9,1_EV
