index,carrier,year,month,name,value,groupid
60596,9E,2007,1,BOS,15,1_9E
68791,AA,2007,6,BOS,41,6_AA
68685,9E,2007,6,BOS,42,6_9E
68568,YV,2007,5,BOS,26,5_YV
68455,XE,2007,5,BOS,0,5_XE
68306,US,2007,5,BOS,35,5_US
68227,UA,2007,5,BOS,27,5_UA
67997,OH,2007,5,BOS,30,5_OH
67892,NW,2007,5,BOS,31,5_NW
67777,MQ,2007,5,BOS,23,5_MQ
67698,FL,2007,5,BOS,18,5_FL
67423,DL,2007,5,BOS,22,5_DL
67350,CO,2007,5,BOS,25,5_CO
67299,B6,2007,5,BOS,18,5_B6
67257,AS,2007,5,BOS,17,5_AS
67171,AA,2007,5,BOS,25,5_AA
68879,AS,2007,6,BOS,43,6_AS
68922,B6,2007,6,BOS,30,6_B6
68974,CO,2007,6,BOS,32,6_CO
69047,DL,2007,6,BOS,36,6_DL
71168,NW,2007,7,BOS,35,7_NW
71052,MQ,2007,7,BOS,24,7_MQ
70972,FL,2007,7,BOS,31,7_FL
70703,DL,2007,7,BOS,32,7_DL
70630,CO,2007,7,BOS,32,7_CO
70579,B6,2007,7,BOS,29,7_B6
70536,AS,2007,7,BOS,50,7_AS
67067,9E,2007,5,BOS,31,5_9E
70448,AA,2007,7,BOS,35,7_AA
70099,XE,2007,6,BOS,9,6_XE
69951,US,2007,6,BOS,40,6_US
69871,UA,2007,6,BOS,41,6_UA
69630,OH,2007,6,BOS,40,6_OH
69523,NW,2007,6,BOS,45,6_NW
69407,MQ,2007,6,BOS,29,6_MQ
69327,FL,2007,6,BOS,31,6_FL
70222,YV,2007,6,BOS,29,6_YV
66950,YV,2007,4,BOS,37,4_YV
66836,XE,2007,4,BOS,23,4_XE
66687,US,2007,4,BOS,37,4_US
64105,CO,2007,3,BOS,32,3_CO
64056,B6,2007,3,BOS,29,3_B6
64015,AS,2007,3,BOS,18,3_AS
63924,AA,2007,3,BOS,29,3_AA
63823,9E,2007,3,BOS,17,3_9E
63708,YV,2007,2,BOS,42,2_YV
63597,XE,2007,2,BOS,20,2_XE
64180,DL,2007,3,BOS,17,3_DL
63449,US,2007,2,BOS,32,2_US
63136,OH,2007,2,BOS,33,2_OH
63028,NW,2007,2,BOS,46,2_NW
62912,MQ,2007,2,BOS,26,2_MQ
62838,FL,2007,2,BOS,20,2_FL
