index,carrier,year,month,name,value,groupid
116771,9E,2010,1,BOS,18,1_9E
128129,WN,2010,8,BOS,21,8_WN
119197,UA,2010,2,BOS,21,2_UA
127979,UA,2010,8,BOS,18,8_UA
127748,OH,2010,8,BOS,20,8_OH
127619,MQ,2010,8,BOS,18,8_MQ
119273,US,2010,2,BOS,17,2_US
127531,FL,2010,8,BOS,23,8_FL
127487,F9,2010,8,BOS,44,8_F9
127382,EV,2010,8,BOS,12,8_EV
119352,WN,2010,2,BOS,25,2_WN
127266,DL,2010,8,BOS,21,8_DL
127204,CO,2010,8,BOS,20,8_CO
127156,B6,2010,8,BOS,22,8_B6
128205,XE,2010,8,BOS,11,8_XE
119423,XE,2010,2,BOS,22,2_XE
119522,YV,2010,2,BOS,17,2_YV
127031,AA,2010,8,BOS,26,8_AA
126912,9E,2010,8,BOS,13,8_9E
126818,YV,2010,7,BOS,25,7_YV
119631,9E,2010,3,BOS,18,3_9E
126711,XE,2010,7,BOS,16,7_XE
126635,WN,2010,7,BOS,23,7_WN
119740,AA,2010,3,BOS,35,3_AA
126558,US,2010,7,BOS,20,7_US
126487,UA,2010,7,BOS,17,7_UA
119820,AS,2010,3,BOS,24,3_AS
126265,OH,2010,7,BOS,24,7_OH
126140,MQ,2010,7,BOS,22,7_MQ
127109,AS,2010,8,BOS,11,8_AS
128312,YV,2010,8,BOS,35,8_YV
118985,OH,2010,2,BOS,23,2_OH
128407,9E,2010,9,BOS,14,9_9E
118202,9E,2010,2,BOS,22,2_9E
130368,EV,2010,10,BOS,27,10_EV
118315,AA,2010,2,BOS,30,2_AA
130254,DL,2010,10,BOS,19,10_DL
130194,CO,2010,10,BOS,14,10_CO
130146,B6,2010,10,BOS,21,10_B6
118395,AS,2010,2,BOS,21,2_AS
130102,AS,2010,10,BOS,15,10_AS
130027,AA,2010,10,BOS,18,10_AA
118438,B6,2010,2,BOS,24,2_B6
129914,9E,2010,10,BOS,8,10_9E
118486,CO,2010,2,BOS,19,2_CO
129711,XE,2010,9,BOS,21,9_XE
129635,WN,2010,9,BOS,16,9_WN
129558,US,2010,9,BOS,16,9_US
118550,DL,2010,2,BOS,21,2_DL
129487,UA,2010,9,BOS,11,9_UA
129253,OH,2010,9,BOS,20,9_OH
129123,MQ,2010,9,BOS,20,9_MQ
129035,FL,2010,9,BOS,14,9_FL
128989,F9,2010,9,BOS,46,9_F9
128878,EV,2010,9,BOS,30,9_EV
118794,FL,2010,2,BOS,28,2_FL
128758,DL,2010,9,BOS,18,9_DL
128696,CO,2010,9,BOS,16,9_CO
128648,B6,2010,9,BOS,19,9_B6
128603,AS,2010,9,BOS,1,9_AS
118873,MQ,2010,2,BOS,19,2_MQ
128526,AA,2010,9,BOS,23,9_AA
119863,B6,2010,3,BOS,31,3_B6
126052,FL,2010,7,BOS,20,7_FL
126005,F9,2010,7,BOS,53,7_F9
119910,CO,2010,3,BOS,29,3_CO
120764,WN,2010,3,BOS,35,3_WN
123518,UA,2010,5,BOS,12,5_UA
123305,OH,2010,5,BOS,21,5_OH
120835,XE,2010,3,BOS,20,3_XE
123188,MQ,2010,5,BOS,16,5_MQ
123103,FL,2010,5,BOS,14,5_FL
120933,YV,2010,3,BOS,58,3_YV
123059,F9,2010,5,BOS,57,5_F9
122955,EV,2010,5,BOS,0,5_EV
122844,DL,2010,5,BOS,21,5_DL
121043,9E,2010,4,BOS,21,4_9E
122784,CO,2010,5,BOS,18,5_CO
121156,AA,2010,4,BOS,17,4_AA
122737,B6,2010,5,BOS,13,5_B6
122693,AS,2010,5,BOS,16,5_AS
122618,AA,2010,5,BOS,23,5_AA
121236,AS,2010,4,BOS,8,4_AS
122508,9E,2010,5,BOS,22,5_9E
122397,YV,2010,4,BOS,20,4_YV
122289,XE,2010,4,BOS,1,4_XE
121279,B6,2010,4,BOS,13,4_B6
122216,WN,2010,4,BOS,22,4_WN
122139,US,2010,4,BOS,11,4_US
121327,CO,2010,4,BOS,13,4_CO
122064,UA,2010,4,BOS,12,4_UA
121848,OH,2010,4,BOS,15,4_OH
121389,DL,2010,4,BOS,14,4_DL
121724,MQ,2010,4,BOS,12,4_MQ
121642,FL,2010,4,BOS,15,4_FL
123588,US,2010,5,BOS,13,5_US
130526,FL,2010,10,BOS,15,10_FL
123666,WN,2010,5,BOS,16,5_WN
123846,YV,2010,5,BOS,28,5_YV
125901,EV,2010,7,BOS,13,7_EV
125787,DL,2010,7,BOS,27,7_DL
125728,CO,2010,7,BOS,27,7_CO
119974,DL,2010,3,BOS,26,3_DL
125681,B6,2010,7,BOS,21,7_B6
125635,AS,2010,7,BOS,1,7_AS
125557,AA,2010,7,BOS,23,7_AA
125436,9E,2010,7,BOS,35,7_9E
125345,YV,2010,6,BOS,46,6_YV
125240,XE,2010,6,BOS,15,6_XE
125164,WN,2010,6,BOS,20,6_WN
125087,US,2010,6,BOS,16,6_US
120215,FL,2010,3,BOS,26,3_FL
125016,UA,2010,6,BOS,19,6_UA
124783,OH,2010,6,BOS,23,6_OH
124662,MQ,2010,6,BOS,17,6_MQ
120295,MQ,2010,3,BOS,26,3_MQ
124574,FL,2010,6,BOS,21,6_FL
124529,F9,2010,6,BOS,76,6_F9
120407,OH,2010,3,BOS,23,3_OH
124420,EV,2010,6,BOS,27,6_EV
124299,DL,2010,6,BOS,24,6_DL
124237,CO,2010,6,BOS,21,6_CO
124190,B6,2010,6,BOS,19,6_B6
120612,UA,2010,3,BOS,26,3_UA
124144,AS,2010,6,BOS,4,6_AS
124066,AA,2010,6,BOS,23,6_AA
123946,9E,2010,6,BOS,30,6_9E
120688,US,2010,3,BOS,22,3_US
123741,XE,2010,5,BOS,8,5_XE
130613,MQ,2010,10,BOS,18,10_MQ
128051,US,2010,8,BOS,15,8_US
121601,F9,2010,4,BOS,54,4_F9
131612,B6,2010,11,BOS,23,11_B6
133143,CO,2010,12,BOS,25,12_CO
133209,DL,2010,12,BOS,24,12_DL
117841,US,2010,1,BOS,16,1_US
117119,DL,2010,1,BOS,20,1_DL
131567,AS,2010,11,BOS,17,11_AS
133094,B6,2010,12,BOS,35,12_B6
133326,EV,2010,12,BOS,18,12_EV
131491,AA,2010,11,BOS,16,11_AA
117054,CO,2010,1,BOS,23,1_CO
133479,FL,2010,12,BOS,22,12_FL
131380,9E,2010,11,BOS,18,11_9E
133568,MQ,2010,12,BOS,19,12_MQ
117005,B6,2010,1,BOS,25,1_B6
133436,F9,2010,12,BOS,28,12_F9
131662,CO,2010,11,BOS,19,11_CO
133048,AS,2010,12,BOS,16,12_AS
117327,F9,2010,1,BOS,73,1_F9
132081,MQ,2010,11,BOS,16,11_MQ
117444,MQ,2010,1,BOS,21,1_MQ
117556,OH,2010,1,BOS,24,1_OH
132429,UA,2010,11,BOS,9,11_UA
131992,FL,2010,11,BOS,11,11_FL
132502,US,2010,11,BOS,18,11_US
131947,F9,2010,11,BOS,0,11_F9
132580,WN,2010,11,BOS,22,11_WN
117366,FL,2010,1,BOS,24,1_FL
131835,EV,2010,11,BOS,15,11_EV
132655,XE,2010,11,BOS,20,11_XE
132853,9E,2010,12,BOS,20,12_9E
131723,DL,2010,11,BOS,18,11_DL
132969,AA,2010,12,BOS,23,12_AA
117765,UA,2010,1,BOS,19,1_UA
117918,WN,2010,1,BOS,28,1_WN
131187,XE,2010,10,BOS,20,10_XE
132207,OH,2010,11,BOS,22,11_OH
131034,US,2010,10,BOS,16,10_US
134069,WN,2010,12,BOS,35,12_WN
130964,UA,2010,10,BOS,12,10_UA
116882,AA,2010,1,BOS,25,1_AA
133916,UA,2010,12,BOS,14,12_UA
134144,XE,2010,12,BOS,25,12_XE
130740,OH,2010,10,BOS,22,10_OH
117989,XE,2010,1,BOS,36,1_XE
116962,AS,2010,1,BOS,23,1_AS
118087,YV,2010,1,BOS,24,1_YV
133991,US,2010,12,BOS,20,12_US
133695,OH,2010,12,BOS,28,12_OH
131111,WN,2010,10,BOS,29,10_WN
125734,CO,2010,7,DCA,29,7_CO
122071,UA,2010,4,DCA,12,4_UA
121333,CO,2010,4,DCA,7,4_CO
132675,XE,2010,11,DCA,9,11_XE
119986,DL,2010,3,DCA,21,3_DL
125639,AS,2010,7,DCA,14,7_AS
125259,XE,2010,6,DCA,20,6_XE
125456,9E,2010,7,DCA,12,7_9E
116889,AA,2010,1,DCA,19,1_AA
125095,US,2010,6,DCA,16,6_US
122147,US,2010,4,DCA,8,4_US
117329,F9,2010,1,DCA,17,1_F9
132976,AA,2010,12,DCA,20,12_AA
120178,F9,2010,3,DCA,38,3_F9
132869,9E,2010,12,DCA,20,12_9E
125564,AA,2010,7,DCA,24,7_AA
122973,EV,2010,5,DCA,33,5_EV
117374,FL,2010,1,DCA,14,1_FL
117464,MQ,2010,1,DCA,19,1_MQ
119649,9E,2010,3,DCA,11,3_9E
116787,9E,2010,1,DCA,41,1_9E
132220,OH,2010,11,DCA,12,11_OH
119747,AA,2010,3,DCA,23,3_AA
121650,FL,2010,4,DCA,11,4_FL
126566,US,2010,7,DCA,17,7_US
126495,UA,2010,7,DCA,15,7_UA
132437,UA,2010,11,DCA,6,11_UA
119824,AS,2010,3,DCA,19,3_AS
121744,MQ,2010,4,DCA,13,4_MQ
126278,OH,2010,7,DCA,27,7_OH
121401,DL,2010,4,DCA,16,4_DL
132510,US,2010,11,DCA,10,11_US
126060,FL,2010,7,DCA,21,7_FL
134163,XE,2010,12,DCA,27,12_XE
126008,F9,2010,7,DCA,25,7_F9
121863,OH,2010,4,DCA,12,4_OH
119916,CO,2010,3,DCA,16,3_CO
125799,DL,2010,7,DCA,30,7_DL
122308,XE,2010,4,DCA,11,4_XE
124797,OH,2010,6,DCA,27,6_OH
125024,UA,2010,6,DCA,23,6_UA
122697,AS,2010,5,DCA,23,5_AS
123760,XE,2010,5,DCA,17,5_XE
133439,F9,2010,12,DCA,22,12_F9
116966,AS,2010,1,DCA,23,1_AS
123596,US,2010,5,DCA,12,5_US
117060,CO,2010,1,DCA,11,1_CO
121163,AA,2010,4,DCA,14,4_AA
123525,UA,2010,5,DCA,17,5_UA
123319,OH,2010,5,DCA,21,5_OH
122790,CO,2010,5,DCA,12,5_CO
133487,FL,2010,12,DCA,14,12_FL
123207,MQ,2010,5,DCA,19,5_MQ
120853,XE,2010,3,DCA,27,3_XE
123111,FL,2010,5,DCA,17,5_FL
133589,MQ,2010,12,DCA,16,12_MQ
121063,9E,2010,4,DCA,11,4_9E
133709,OH,2010,12,DCA,28,12_OH
123062,F9,2010,5,DCA,31,5_F9
122855,DL,2010,5,DCA,25,5_DL
120696,US,2010,3,DCA,12,3_US
133345,EV,2010,12,DCA,18,12_EV
123967,9E,2010,6,DCA,10,6_9E
124073,AA,2010,6,DCA,26,6_AA
133052,AS,2010,12,DCA,9,12_AS
133999,US,2010,12,DCA,14,12_US
124681,MQ,2010,6,DCA,22,6_MQ
133101,B6,2010,12,DCA,33,12_B6
120315,MQ,2010,3,DCA,17,3_MQ
124582,FL,2010,6,DCA,24,6_FL
124532,F9,2010,6,DCA,16,6_F9
122527,9E,2010,5,DCA,9,5_9E
133149,CO,2010,12,DCA,21,12_CO
120223,FL,2010,3,DCA,20,3_FL
120418,OH,2010,3,DCA,15,3_OH
124312,DL,2010,6,DCA,32,6_DL
121240,AS,2010,4,DCA,6,4_AS
124243,CO,2010,6,DCA,20,6_CO
133924,UA,2010,12,DCA,10,12_UA
117130,DL,2010,1,DCA,19,1_DL
122625,AA,2010,5,DCA,21,5_AA
126730,XE,2010,7,DCA,18,7_XE
120619,UA,2010,3,DCA,14,3_UA
124148,AS,2010,6,DCA,20,6_AS
124438,EV,2010,6,DCA,33,6_EV
133222,DL,2010,12,DCA,23,12_DL
130634,MQ,2010,10,DCA,17,10_MQ
126161,MQ,2010,7,DCA,24,7_MQ
128533,AA,2010,9,DCA,15,9_AA
128425,9E,2010,9,DCA,14,9_9E
129730,XE,2010,9,DCA,7,9_XE
131668,CO,2010,11,DCA,13,11_CO
118997,OH,2010,2,DCA,15,2_OH
129932,9E,2010,10,DCA,18,10_9E
128224,XE,2010,8,DCA,14,8_XE
117772,UA,2010,1,DCA,14,1_UA
131042,US,2010,10,DCA,11,10_US
130034,AA,2010,10,DCA,12,10_AA
129144,MQ,2010,9,DCA,14,9_MQ
121604,F9,2010,4,DCA,12,4_F9
130106,AS,2010,10,DCA,13,10_AS
127987,UA,2010,8,DCA,12,8_UA
119204,UA,2010,2,DCA,10,2_UA
131735,DL,2010,11,DCA,16,11_DL
127762,OH,2010,8,DCA,19,8_OH
118492,CO,2010,2,DCA,11,2_CO
118399,AS,2010,2,DCA,13,2_AS
118893,MQ,2010,2,DCA,13,2_MQ
128607,AS,2010,9,DCA,10,9_AS
118757,F9,2010,2,DCA,22,2_F9
129043,FL,2010,9,DCA,8,9_FL
131498,AA,2010,11,DCA,10,11_AA
131394,9E,2010,11,DCA,18,11_9E
129268,OH,2010,9,DCA,15,9_OH
128992,F9,2010,9,DCA,16,9_F9
118562,DL,2010,2,DCA,18,2_DL
128896,EV,2010,9,DCA,17,9_EV
117849,US,2010,1,DCA,12,1_US
118802,FL,2010,2,DCA,12,2_FL
126931,9E,2010,8,DCA,3,8_9E
128771,DL,2010,9,DCA,15,9_DL
129495,UA,2010,9,DCA,7,9_UA
