ATL,527.4912446758163
ORD,501.5113253012048
DFW,323.74502545118
EWR,261.9332664325138
LAX,261.87375271149676
DEN,248.86702849389417
SFO,248.43488481429242
IAH,245.8020441097364
DAL,243.4173387096774
JFK,223.60673443456162
